event_id,event_date,event_type,symbol,node,asset_type,source,transmission_order,confidence,evidence_label,supporting_case_ids,evidence_reason,baseline_type,expected_direction,car,standardized_car,direction,hit,missing_data_reason,t0_date,alpha,beta
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,TRV,marine_insurance,Stock,georisk,second_order,0.64,sector_proxy,case_2019_cosco_shipping_sanctions_tanker_market;case_2023_arctic_lng_russian_energy_shipping_sanctions,"Channel support inherited from transmission node 'marine_insurance', which is a second-order (analog-corroborated) node corroborated by 2 retrieved case(s). The Travelers Companies Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.0276688793343891,1.334227553626639,positive,False,,2025-11-10,-0.0005737939922728104,0.47555976639521086
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,FRO,oil_shipping,Stock,georisk,second_order,0.82,historical_supported,case_2019_cosco_shipping_sanctions_tanker_market,"Historical support from tanker transport matched affected tanker assets. The transmission node 'oil_shipping' is a second-order (analog-corroborated) node, and Frontline plc is directly named in the supporting case(s). Potential exposure candidate and risk watchlist item, not a trading signal. This does not predict price movement.",,,0.012658680764914111,0.2799280800596351,positive,False,,2025-11-10,0.003472583346656051,-0.37128339198057375
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,DHT,oil_shipping,Stock,georisk,second_order,0.82,historical_supported,case_2019_cosco_shipping_sanctions_tanker_market,"Historical support from tanker transport matched affected tanker assets. The transmission node 'oil_shipping' is a second-order (analog-corroborated) node, and DHT Holdings Inc is directly named in the supporting case(s). Potential exposure candidate and risk watchlist item, not a trading signal. This does not predict price movement.",,,0.0060513016692348084,0.1936724775770974,positive,False,,2025-11-10,0.0013125364868332469,-0.00928252161998647
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,ASML,semiconductor_equipment,ADR,georisk,first_order,0.64,sector_proxy,case_2019_huawei_entity_list,"Channel support inherited from transmission node 'semiconductor_equipment', which is a first-order (directly implicated) node corroborated by 1 retrieved case(s). ASML Holding NV ADR maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.040195235703753905,-1.2986521323389018,negative,False,,2025-11-10,0.0011420257386343805,1.6200566599214212
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,AMAT,semiconductor_equipment,Stock,georisk,first_order,0.64,sector_proxy,case_2019_huawei_entity_list,"Channel support inherited from transmission node 'semiconductor_equipment', which is a first-order (directly implicated) node corroborated by 1 retrieved case(s). Applied Materials Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.05661980659770084,-1.4625388284234722,negative,False,,2025-11-10,0.0006430992900183184,1.8213228254400453
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,NVDA,ai_chips,Stock,georisk,first_order,0.64,sector_proxy,case_2019_huawei_entity_list,"Channel support inherited from transmission node 'ai_chips', which is a first-order (directly implicated) node corroborated by 1 retrieved case(s). NVIDIA Corporation maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.007299926507956755,-0.27796265849241986,negative,False,,2025-11-10,0.0017310473778805473,1.6326239968752847
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,AMD,ai_chips,Stock,georisk,first_order,0.64,sector_proxy,case_2019_huawei_entity_list,"Channel support inherited from transmission node 'ai_chips', which is a first-order (directly implicated) node corroborated by 1 retrieved case(s). Advanced Micro Devices Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.05261819510476139,-0.8987342235702769,negative,False,,2025-11-10,0.0050956525428136395,2.0158741604918693
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,SNPS,eda_software,Stock,georisk,first_order,0.64,sector_proxy,case_2019_huawei_entity_list,"Channel support inherited from transmission node 'eda_software', which is a first-order (directly implicated) node corroborated by 1 retrieved case(s). Synopsys Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.028687950752562287,-0.40112492820099854,negative,False,,2025-11-10,-0.002167919113258998,1.8066920199155059
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,CDNS,eda_software,Stock,georisk,first_order,0.64,sector_proxy,case_2019_huawei_entity_list,"Channel support inherited from transmission node 'eda_software', which is a first-order (directly implicated) node corroborated by 1 retrieved case(s). Cadence Design Systems Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.04155934176086553,-1.2650834507688378,negative,False,,2025-11-10,-0.001119746827263379,1.4316758514377195
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,TSM,foundry,ADR,georisk,first_order,0.35,inference_only,,"Taiwan Semiconductor Manufacturing Company ADR is mapped from asset_mapping.csv via node 'foundry' (a first-order (directly implicated) node), but retrieved cases do not corroborate this channel. Inference-only risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.03138276526216243,-1.102629614931319,negative,False,,2025-11-10,0.0015874280817046635,1.7942801283050738
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,GFS,foundry,Stock,georisk,first_order,0.35,inference_only,,"GlobalFoundries Inc is mapped from asset_mapping.csv via node 'foundry' (a first-order (directly implicated) node), but retrieved cases do not corroborate this channel. Inference-only risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.01711041902640005,-0.49411475413594547,negative,False,,2025-11-10,-0.003229135651794668,2.026318527697088
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,EQIX,data_centers,REIT,georisk,first_order,0.64,sector_proxy,case_2019_huawei_entity_list,"Channel support inherited from transmission node 'data_centers', which is a first-order (directly implicated) node corroborated by 1 retrieved case(s). Equinix Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.00437339938172778,-0.1594357368727304,negative,False,,2025-11-10,-0.0010143538808653817,0.5068433221817717
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,DLR,data_centers,REIT,georisk,first_order,0.64,sector_proxy,case_2019_huawei_entity_list,"Channel support inherited from transmission node 'data_centers', which is a first-order (directly implicated) node corroborated by 1 retrieved case(s). Digital Realty Trust Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.010695328398222084,-0.5485533564625709,negative,False,,2025-11-10,-0.00046085643449840074,0.711966117881701
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,DSGX,customs,Stock,georisk,first_order,0.64,sector_proxy,case_2019_cosco_shipping_sanctions_tanker_market;case_2019_huawei_entity_list,"Channel support inherited from transmission node 'customs', which is a first-order (directly implicated) node corroborated by 2 retrieved case(s). The Descartes Systems Group Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.02230858468321109,-0.7378395759537262,negative,False,,2025-11-10,-0.0027208881515282555,1.1353961590429635
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,CHRW,customs,Stock,georisk,first_order,0.64,sector_proxy,case_2019_cosco_shipping_sanctions_tanker_market;case_2019_huawei_entity_list,"Channel support inherited from transmission node 'customs', which is a first-order (directly implicated) node corroborated by 2 retrieved case(s). C H Robinson Worldwide Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.007140706611423823,-0.1983279300742111,negative,False,,2025-11-10,0.001604968463082232,1.007668070519553
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,XLF,financial_sanctions,ETF,georisk,second_order,0.64,sector_proxy,case_2019_cosco_shipping_sanctions_tanker_market;case_2023_arctic_lng_russian_energy_shipping_sanctions,"Channel support inherited from transmission node 'financial_sanctions', which is a second-order (analog-corroborated) node corroborated by 2 retrieved case(s). Financial Select Sector SPDR Fund maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.0004182598613729719,0.046041836897889814,positive,False,,2025-11-10,-0.0008288443075467067,0.9142170030711195
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,EUFN,financial_sanctions,ETF,georisk,second_order,0.64,sector_proxy,case_2019_cosco_shipping_sanctions_tanker_market;case_2023_arctic_lng_russian_energy_shipping_sanctions,"Channel support inherited from transmission node 'financial_sanctions', which is a second-order (analog-corroborated) node corroborated by 2 retrieved case(s). iShares MSCI Europe Financials ETF maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.016715648744323096,1.2452772976099937,positive,False,,2025-11-10,8.701667397273311e-05,0.613938965124717
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,V,payment_networks,Stock,georisk,second_order,0.64,sector_proxy,case_2019_cosco_shipping_sanctions_tanker_market;case_2023_arctic_lng_russian_energy_shipping_sanctions,"Channel support inherited from transmission node 'payment_networks', which is a second-order (analog-corroborated) node corroborated by 2 retrieved case(s). Visa Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.006185985262644144,-0.33939176604237864,negative,False,,2025-11-10,-0.0013640851289742175,0.8560938228953651
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,MA,payment_networks,Stock,georisk,second_order,0.64,sector_proxy,case_2019_cosco_shipping_sanctions_tanker_market;case_2023_arctic_lng_russian_energy_shipping_sanctions,"Channel support inherited from transmission node 'payment_networks', which is a second-order (analog-corroborated) node corroborated by 2 retrieved case(s). Mastercard Incorporated maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.002901525087110406,-0.15751160156028612,negative,False,,2025-11-10,-0.0011232335122588104,0.8181276915743244
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,QQQ,broad_market_growth,equity_etf,baseline,,,,,,fixed_broad_market_baseline,,-0.006655827105006381,-1.4176606313178013,negative,False,,2025-11-10,0.0001715510154493894,1.1890271548881317
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,XLF,financials,equity_etf,baseline,,,,,,fixed_sector_baseline,,0.0004182598613729719,0.046041836897889814,positive,False,,2025-11-10,-0.0008288443075467067,0.9142170030711195
candidate_130fb98e42bb,2025-11-10,critical minerals resource restrictions,XLV,healthcare,equity_etf,baseline,,,,,,fixed_sector_baseline,,0.021736545123669408,1.3197798804250649,positive,False,,2025-11-10,-0.0004534153467410166,0.6293115168049701
candidate_2bd2cdbf5b54,2025-10-08,cyberattack critical infrastructure,FDX,freight_routes,Stock,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure;case_2023_port_of_nagoya_cyberattack;case_2021_colonial_pipeline_ransomware,"Channel support inherited from transmission node 'freight_routes', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). FedEx Corporation maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.03551106472752523,-1.2833739486110707,negative,False,,2025-10-08,-0.0016332545376398554,1.1393484588499796
candidate_2bd2cdbf5b54,2025-10-08,cyberattack critical infrastructure,UPS,freight_routes,Stock,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure;case_2023_port_of_nagoya_cyberattack;case_2021_colonial_pipeline_ransomware,"Channel support inherited from transmission node 'freight_routes', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). United Parcel Service Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.00569525899567984,-0.20662495932560912,negative,False,,2025-10-08,-0.0030686546083309703,0.9251675639228935
candidate_2bd2cdbf5b54,2025-10-08,cyberattack critical infrastructure,1199.HK,ports,Stock,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure;case_2023_port_of_nagoya_cyberattack,"Channel support inherited from transmission node 'ports', which is a first-order (directly implicated) node corroborated by 2 retrieved case(s). COSCO SHIPPING Ports Limited maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.01867953724838011,-0.47285934615714836,negative,False,,2025-10-08,0.0018764908833368225,0.1720346204923041
candidate_2bd2cdbf5b54,2025-10-08,cyberattack critical infrastructure,0144.HK,ports,Stock,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure;case_2023_port_of_nagoya_cyberattack,"Channel support inherited from transmission node 'ports', which is a first-order (directly implicated) node corroborated by 2 retrieved case(s). China Merchants Port Holdings Company Limited maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.0019420912734620672,-0.06840298674793108,negative,False,,2025-10-08,0.001855911420785853,0.08996560140413808
candidate_2bd2cdbf5b54,2025-10-08,cyberattack critical infrastructure,XLE,energy,ETF,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure;case_2021_colonial_pipeline_ransomware,"Channel support inherited from transmission node 'energy', which is a first-order (directly implicated) node corroborated by 2 retrieved case(s). Energy Select Sector SPDR Fund maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.013008472190485489,-0.6053847034630512,negative,False,,2025-10-08,-0.001414544862971873,0.9225630996920541
candidate_2bd2cdbf5b54,2025-10-08,cyberattack critical infrastructure,XOM,energy,Stock,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure;case_2021_colonial_pipeline_ransomware,"Channel support inherited from transmission node 'energy', which is a first-order (directly implicated) node corroborated by 2 retrieved case(s). Exxon Mobil Corporation maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.007900109816817632,-0.3321401333270791,negative,False,,2025-10-08,-0.0009989957931181488,0.643898287331994
candidate_2bd2cdbf5b54,2025-10-08,cyberattack critical infrastructure,KNIN.SW,logistics,Stock,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure;case_2023_port_of_nagoya_cyberattack;case_2021_colonial_pipeline_ransomware,"Channel support inherited from transmission node 'logistics', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). Kuehne + Nagel International AG maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.015544630182644483,-0.4765232831038306,negative,False,,2025-10-08,-0.0017683140818633267,0.0791265242637487
candidate_2bd2cdbf5b54,2025-10-08,cyberattack critical infrastructure,JBHT,logistics,Stock,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure;case_2023_port_of_nagoya_cyberattack;case_2021_colonial_pipeline_ransomware,"Channel support inherited from transmission node 'logistics', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). J B Hunt Transport Services Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.01591423775098786,0.48524067718963926,positive,False,,2025-10-08,-0.002334660282026759,1.1371079390542447
candidate_2bd2cdbf5b54,2025-10-08,cyberattack critical infrastructure,CIBR,cyber_infrastructure,ETF,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure;case_2023_port_of_nagoya_cyberattack;case_2021_colonial_pipeline_ransomware,"Channel support inherited from transmission node 'cyber_infrastructure', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). First Trust NASDAQ Cybersecurity ETF maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.008575484079150531,0.6131132419850392,positive,False,,2025-10-08,0.0001519930576435051,0.9513432681458223
candidate_2bd2cdbf5b54,2025-10-08,cyberattack critical infrastructure,CRWD,cyber_infrastructure,Stock,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure;case_2023_port_of_nagoya_cyberattack;case_2021_colonial_pipeline_ransomware,"Channel support inherited from transmission node 'cyber_infrastructure', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). CrowdStrike Holdings Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.02683079493233929,0.7007770320073293,positive,False,,2025-10-08,0.0006215037350609516,1.372875361251084
candidate_2bd2cdbf5b54,2025-10-08,cyberattack critical infrastructure,ENB,pipeline_infrastructure,Stock,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure;case_2021_colonial_pipeline_ransomware,"Channel support inherited from transmission node 'pipeline_infrastructure', which is a first-order (directly implicated) node corroborated by 2 retrieved case(s). Enbridge Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.039035237586034485,-2.0408428689531712,negative,True,,2025-10-08,0.0010026192284515005,0.16691471342579212
candidate_2bd2cdbf5b54,2025-10-08,cyberattack critical infrastructure,TRP.TO,pipeline_infrastructure,Stock,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure;case_2021_colonial_pipeline_ransomware,"Channel support inherited from transmission node 'pipeline_infrastructure', which is a first-order (directly implicated) node corroborated by 2 retrieved case(s). TC Energy Corporation maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.02854549637779705,-1.486144355697288,negative,False,,2025-10-08,0.000527470048603517,0.32808986374114174
candidate_2bd2cdbf5b54,2025-10-08,cyberattack critical infrastructure,QQQ,broad_market_growth,equity_etf,baseline,,,,,,fixed_broad_market_baseline,,0.0045482147175264056,0.9319767513569,positive,False,,2025-10-08,0.00038535231224982056,1.1168072162351876
candidate_2bd2cdbf5b54,2025-10-08,cyberattack critical infrastructure,XLF,financials,equity_etf,baseline,,,,,,fixed_sector_baseline,,-0.004922283843300129,-0.513943725089211,negative,False,,2025-10-08,-0.0005356255169517396,0.8627910479457582
candidate_2bd2cdbf5b54,2025-10-08,cyberattack critical infrastructure,XLV,healthcare,equity_etf,baseline,,,,,,fixed_sector_baseline,,0.004107967466169219,0.24560202151284613,positive,False,,2025-10-08,-0.00108810732518152,0.551063590329389
candidate_eaccce38b750,2025-10-21,cyberattack critical infrastructure,FDX,freight_routes,Stock,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure;case_2023_port_of_nagoya_cyberattack;case_2017_notpetya_shipping_logistics_cyberattack,"Channel support inherited from transmission node 'freight_routes', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). FedEx Corporation maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.003208087818116606,0.12882130104313388,positive,False,,2025-10-21,-0.0009166487752316589,1.2541743076128493
candidate_eaccce38b750,2025-10-21,cyberattack critical infrastructure,UPS,freight_routes,Stock,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure;case_2023_port_of_nagoya_cyberattack;case_2017_notpetya_shipping_logistics_cyberattack,"Channel support inherited from transmission node 'freight_routes', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). United Parcel Service Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.01041807073548276,0.3996739740092898,positive,False,,2025-10-21,-0.002687242075316452,1.0668365502442578
candidate_eaccce38b750,2025-10-21,cyberattack critical infrastructure,1199.HK,ports,Stock,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure;case_2023_port_of_nagoya_cyberattack;case_2017_notpetya_shipping_logistics_cyberattack,"Channel support inherited from transmission node 'ports', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). COSCO SHIPPING Ports Limited maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.011571678641813953,0.2976513217623274,positive,False,,2025-10-21,0.0024754650468778307,0.10051700352151448
candidate_eaccce38b750,2025-10-21,cyberattack critical infrastructure,0144.HK,ports,Stock,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure;case_2023_port_of_nagoya_cyberattack;case_2017_notpetya_shipping_logistics_cyberattack,"Channel support inherited from transmission node 'ports', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). China Merchants Port Holdings Company Limited maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.0003047422926496478,0.010898214930735695,positive,False,,2025-10-21,0.0016862794235012024,0.005810026941609147
candidate_eaccce38b750,2025-10-21,cyberattack critical infrastructure,XLE,energy,ETF,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure,"Channel support inherited from transmission node 'energy', which is a first-order (directly implicated) node corroborated by 1 retrieved case(s). Energy Select Sector SPDR Fund maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.01762589006063737,0.9301691531811743,positive,False,,2025-10-21,0.0003539688591990438,0.4624346119627503
candidate_eaccce38b750,2025-10-21,cyberattack critical infrastructure,XOM,energy,Stock,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure,"Channel support inherited from transmission node 'energy', which is a first-order (directly implicated) node corroborated by 1 retrieved case(s). Exxon Mobil Corporation maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.018836128743507485,0.8485293110210902,positive,False,,2025-10-21,0.0006475349918756367,0.22231346990047268
candidate_eaccce38b750,2025-10-21,cyberattack critical infrastructure,DE,manufacturing_inputs,Stock,georisk,second_order,0.64,sector_proxy,case_2023_port_of_nagoya_cyberattack;case_2017_notpetya_shipping_logistics_cyberattack,"Channel support inherited from transmission node 'manufacturing_inputs', which is a second-order (analog-corroborated) node corroborated by 2 retrieved case(s). Deere & Company maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.00861796627194641,0.36634225560055506,positive,False,,2025-10-21,-0.001511704109857811,0.842283173690333
candidate_eaccce38b750,2025-10-21,cyberattack critical infrastructure,CAT,manufacturing_inputs,Stock,georisk,second_order,0.64,sector_proxy,case_2023_port_of_nagoya_cyberattack;case_2017_notpetya_shipping_logistics_cyberattack,"Channel support inherited from transmission node 'manufacturing_inputs', which is a second-order (analog-corroborated) node corroborated by 2 retrieved case(s). Caterpillar Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.03426735385533606,-1.9109130794315006,negative,False,,2025-10-21,0.0018695375147043192,1.2664316638460522
candidate_eaccce38b750,2025-10-21,cyberattack critical infrastructure,KNIN.SW,logistics,Stock,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure;case_2023_port_of_nagoya_cyberattack;case_2017_notpetya_shipping_logistics_cyberattack,"Channel support inherited from transmission node 'logistics', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). Kuehne + Nagel International AG maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.007165356694850892,0.24887449537727793,positive,False,,2025-10-21,9.749096742845088e-05,-0.17961305260149776
candidate_eaccce38b750,2025-10-21,cyberattack critical infrastructure,JBHT,logistics,Stock,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure;case_2023_port_of_nagoya_cyberattack;case_2017_notpetya_shipping_logistics_cyberattack,"Channel support inherited from transmission node 'logistics', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). J B Hunt Transport Services Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.021746639348727337,0.7342131946936233,positive,False,,2025-10-21,-0.0025669831793669784,1.5930286912982925
candidate_eaccce38b750,2025-10-21,cyberattack critical infrastructure,CIBR,cyber_infrastructure,ETF,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure;case_2023_port_of_nagoya_cyberattack;case_2017_notpetya_shipping_logistics_cyberattack,"Channel support inherited from transmission node 'cyber_infrastructure', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). First Trust NASDAQ Cybersecurity ETF maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.01326604970804926,0.9670312988804872,positive,False,,2025-10-21,-0.00018983027885919807,1.004130890525221
candidate_eaccce38b750,2025-10-21,cyberattack critical infrastructure,CRWD,cyber_infrastructure,Stock,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure;case_2023_port_of_nagoya_cyberattack;case_2017_notpetya_shipping_logistics_cyberattack,"Channel support inherited from transmission node 'cyber_infrastructure', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). CrowdStrike Holdings Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.025763507864946668,0.6829544027003087,positive,False,,2025-10-21,-0.00042943925630790637,1.484800999342482
candidate_eaccce38b750,2025-10-21,cyberattack critical infrastructure,ENB,pipeline_infrastructure,Stock,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure,"Channel support inherited from transmission node 'pipeline_infrastructure', which is a first-order (directly implicated) node corroborated by 1 retrieved case(s). Enbridge Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.009545740578839085,0.583278242500043,positive,False,,2025-10-21,0.001442245650220793,-0.1026000904333104
candidate_eaccce38b750,2025-10-21,cyberattack critical infrastructure,TRP.TO,pipeline_infrastructure,Stock,georisk,first_order,0.64,sector_proxy,case_cyberattack_pipeline_port_infrastructure,"Channel support inherited from transmission node 'pipeline_infrastructure', which is a first-order (directly implicated) node corroborated by 1 retrieved case(s). TC Energy Corporation maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.0006514496533157202,0.03507552834630904,positive,False,,2025-10-21,0.0012764444816528628,0.2100802144891586
candidate_eaccce38b750,2025-10-21,cyberattack critical infrastructure,QQQ,broad_market_growth,equity_etf,baseline,,,,,,fixed_broad_market_baseline,,-0.003930047230459902,-0.8302530715801966,negative,False,,2025-10-21,0.0002039382032550661,1.1613392419281516
candidate_eaccce38b750,2025-10-21,cyberattack critical infrastructure,XLF,financials,equity_etf,baseline,,,,,,fixed_sector_baseline,,0.001698002267725564,0.19706486072908252,positive,False,,2025-10-21,-0.0005234945984412812,0.9132928089949424
candidate_eaccce38b750,2025-10-21,cyberattack critical infrastructure,XLV,healthcare,equity_etf,baseline,,,,,,fixed_sector_baseline,,0.017534826997942128,1.0234754776300845,positive,False,,2025-10-21,-0.0007852520604212162,0.674351088982912
candidate_a126990eefca,2025-10-25,cyberattack critical infrastructure,DAC,container_shipping,Stock,georisk,second_order,0.64,sector_proxy,case_2017_notpetya_shipping_logistics_cyberattack;case_2023_dp_world_australia_cyber_port_disruption,"Channel support inherited from transmission node 'container_shipping', which is a second-order (analog-corroborated) node corroborated by 2 retrieved case(s). Danaos Corporation maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.009657374486828185,0.4212409672513702,positive,False,,2025-10-27,-5.72930503004663e-05,0.5120420396436647
candidate_a126990eefca,2025-10-25,cyberattack critical infrastructure,MAERSK-B.CO,container_shipping,Stock,georisk,second_order,0.64,sector_proxy,case_2017_notpetya_shipping_logistics_cyberattack;case_2023_dp_world_australia_cyber_port_disruption,"Channel support inherited from transmission node 'container_shipping', which is a second-order (analog-corroborated) node corroborated by 2 retrieved case(s). A P Moller Maersk Class B maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.019846676564686826,0.49652883144163174,positive,False,,2025-10-27,0.0008074714843490788,0.6197278983810364
