event_source,event_id,event_name,ticker,asset_name,node,asset_type,linkage_tier,evidence_level,confidence,supporting_case_ids,ranking_scope,rank_within_order,ranking_key
evaluation_cases,eval_china_graphite_battery_controls,eval_china_graphite_battery_controls,EXPD,Expeditors International of Washington Inc,trade_lanes,Stock,related_exposure,sector_proxy,0.64,case_2020_indonesia_nickel_export_ban;case_2022_chile_lithium_policy_shift,ranked_second_order,4,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.225, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""expd""}"
evaluation_cases,eval_cyber_port_pipeline_disruption,eval_cyber_port_pipeline_disruption,CAT,Caterpillar Inc,manufacturing_inputs,Stock,related_exposure,sector_proxy,0.64,case_2023_port_of_nagoya_cyberattack;case_2017_notpetya_shipping_logistics_cyberattack,ranked_second_order,1,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.416667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""cat""}"
evaluation_cases,eval_cyber_port_pipeline_disruption,eval_cyber_port_pipeline_disruption,DE,Deere & Company,manufacturing_inputs,Stock,related_exposure,sector_proxy,0.64,case_2023_port_of_nagoya_cyberattack;case_2017_notpetya_shipping_logistics_cyberattack,ranked_second_order,2,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.416667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""de""}"
evaluation_cases,eval_cyber_port_pipeline_disruption,eval_cyber_port_pipeline_disruption,DAC,Danaos Corporation,container_shipping,Stock,direct_exposure,sector_proxy,0.64,case_2017_notpetya_shipping_logistics_cyberattack;case_2023_dp_world_australia_cyber_port_disruption,ranked_second_order,3,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.291667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""dac""}"
evaluation_cases,eval_cyber_port_pipeline_disruption,eval_cyber_port_pipeline_disruption,MAERSK-B.CO,A P Moller Maersk Class B,container_shipping,Stock,direct_exposure,sector_proxy,0.64,case_2017_notpetya_shipping_logistics_cyberattack;case_2023_dp_world_australia_cyber_port_disruption,ranked_second_order,4,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.291667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""maersk-b.co""}"
evaluation_cases,eval_defense_supply_chain_escalation,eval_defense_supply_chain_escalation,AIR.PA,Airbus SE,aerospace_supply_chain,Stock,related_exposure,sector_proxy,0.64,case_2023_middle_east_defense_supply_escalation;case_2019_turkey_f35_s400_defense_restrictions,ranked_second_order,1,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.6, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""air.pa""}"
evaluation_cases,eval_defense_supply_chain_escalation,eval_defense_supply_chain_escalation,BA,Boeing Company,aerospace_supply_chain,Stock,related_exposure,sector_proxy,0.64,case_2023_middle_east_defense_supply_escalation;case_2019_turkey_f35_s400_defense_restrictions,ranked_second_order,2,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.6, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""ba""}"
evaluation_cases,eval_defense_supply_chain_escalation,eval_defense_supply_chain_escalation,JBHT,J B Hunt Transport Services Inc,logistics,Stock,direct_exposure,sector_proxy,0.64,case_2017_north_korea_missile_escalation;case_2022_ukraine_electricity_grid_attacks,ranked_second_order,3,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.291667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""jbht""}"
evaluation_cases,eval_defense_supply_chain_escalation,eval_defense_supply_chain_escalation,KNIN.SW,Kuehne + Nagel International AG,logistics,Stock,direct_exposure,sector_proxy,0.64,case_2017_north_korea_missile_escalation;case_2022_ukraine_electricity_grid_attacks,ranked_second_order,4,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.291667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""knin.sw""}"
evaluation_cases,eval_defense_supply_chain_escalation,eval_defense_supply_chain_escalation,DHL.DE,DHL Group,trade_lanes,Stock,related_exposure,sector_proxy,0.64,case_2017_north_korea_missile_escalation;case_2019_turkey_f35_s400_defense_restrictions,ranked_second_order,5,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.266667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""dhl.de""}"
evaluation_cases,eval_defense_supply_chain_escalation,eval_defense_supply_chain_escalation,EXPD,Expeditors International of Washington Inc,trade_lanes,Stock,related_exposure,sector_proxy,0.64,case_2017_north_korea_missile_escalation;case_2019_turkey_f35_s400_defense_restrictions,ranked_second_order,6,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.266667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""expd""}"
evaluation_cases,eval_food_export_grain_restriction,eval_food_export_grain_restriction,CHRW,C H Robinson Worldwide Inc,customs,Stock,related_exposure,sector_proxy,0.64,case_2022_india_wheat_export_ban;case_2008_rice_export_restrictions_food_security;case_2022_russia_fertilizer_export_restrictions,ranked_second_order,1,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.566667, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""chrw""}"
evaluation_cases,eval_food_export_grain_restriction,eval_food_export_grain_restriction,DHL.DE,DHL Group,trade_lanes,Stock,related_exposure,sector_proxy,0.64,case_2022_india_wheat_export_ban;case_2008_rice_export_restrictions_food_security;case_2022_russia_fertilizer_export_restrictions,ranked_second_order,2,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.566667, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""dhl.de""}"
evaluation_cases,eval_food_export_grain_restriction,eval_food_export_grain_restriction,DSGX,The Descartes Systems Group Inc,customs,Stock,direct_exposure,sector_proxy,0.64,case_2022_india_wheat_export_ban;case_2008_rice_export_restrictions_food_security;case_2022_russia_fertilizer_export_restrictions,ranked_second_order,3,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.566667, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""dsgx""}"
evaluation_cases,eval_food_export_grain_restriction,eval_food_export_grain_restriction,EXPD,Expeditors International of Washington Inc,trade_lanes,Stock,related_exposure,sector_proxy,0.64,case_2022_india_wheat_export_ban;case_2008_rice_export_restrictions_food_security;case_2022_russia_fertilizer_export_restrictions,ranked_second_order,4,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.566667, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""expd""}"
evaluation_cases,eval_food_export_grain_restriction,eval_food_export_grain_restriction,DBA,Invesco DB Agriculture Fund,food_export_controls,ETF,broad_proxy,sector_proxy,0.64,case_2022_india_wheat_export_ban;case_2008_rice_export_restrictions_food_security,ranked_second_order,5,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.75, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""dba""}"
evaluation_cases,eval_food_export_grain_restriction,eval_food_export_grain_restriction,WEAT,Teucrium Wheat Fund,food_export_controls,ETF,broad_proxy,sector_proxy,0.64,case_2022_india_wheat_export_ban;case_2008_rice_export_restrictions_food_security,ranked_second_order,6,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.75, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""weat""}"
hard_evaluation_cases,hard_semiconductor_controls_paraphrased,hard_semiconductor_controls_paraphrased,CAT,Caterpillar Inc,manufacturing_inputs,Stock,related_exposure,sector_proxy,0.64,case_2023_japan_chip_equipment_export_controls;case_2019_huawei_entity_list;case_2020_smic_entity_list_semiconductor_controls,ranked_second_order,1,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.527778, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""cat""}"
hard_evaluation_cases,hard_semiconductor_controls_paraphrased,hard_semiconductor_controls_paraphrased,DE,Deere & Company,manufacturing_inputs,Stock,related_exposure,sector_proxy,0.64,case_2023_japan_chip_equipment_export_controls;case_2019_huawei_entity_list;case_2020_smic_entity_list_semiconductor_controls,ranked_second_order,2,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.527778, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""de""}"
hard_evaluation_cases,hard_hormuz_ambiguous_energy_shipping,hard_hormuz_ambiguous_energy_shipping,DHT,DHT Holdings Inc,oil_shipping,Stock,direct_exposure,historical_supported,0.82,case_hormuz_tanker_tensions;case_2023_red_sea_attacks;case_israel_iran_escalation_energy_risk,ranked_second_order,1,"{""evidence_level"": ""historical_supported"", ""evidence_rank"": 3, ""retrieval_support"": 0.566667, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""dht""}"
hard_evaluation_cases,hard_hormuz_ambiguous_energy_shipping,hard_hormuz_ambiguous_energy_shipping,FRO,Frontline plc,oil_shipping,Stock,direct_exposure,historical_supported,0.82,case_hormuz_tanker_tensions;case_2023_red_sea_attacks;case_israel_iran_escalation_energy_risk,ranked_second_order,2,"{""evidence_level"": ""historical_supported"", ""evidence_rank"": 3, ""retrieval_support"": 0.566667, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""fro""}"
hard_evaluation_cases,hard_hormuz_ambiguous_energy_shipping,hard_hormuz_ambiguous_energy_shipping,BOAT,SonicShares Global Shipping ETF,maritime_chokepoint,ETF,broad_proxy,historical_supported,0.82,case_2023_red_sea_attacks,ranked_second_order,3,"{""evidence_level"": ""historical_supported"", ""evidence_rank"": 3, ""retrieval_support"": 0.5, ""supporting_case_count"": 1, ""supporting_case_count_saturated"": 1, ""symbol"": ""boat""}"
hard_evaluation_cases,hard_hormuz_ambiguous_energy_shipping,hard_hormuz_ambiguous_energy_shipping,MATX,Matson Inc,maritime_chokepoint,Stock,related_exposure,historical_supported,0.82,case_2023_red_sea_attacks,ranked_second_order,4,"{""evidence_level"": ""historical_supported"", ""evidence_rank"": 3, ""retrieval_support"": 0.5, ""supporting_case_count"": 1, ""supporting_case_count_saturated"": 1, ""symbol"": ""matx""}"
hard_evaluation_cases,hard_hormuz_ambiguous_energy_shipping,hard_hormuz_ambiguous_energy_shipping,CB,Chubb Limited,marine_insurance,Stock,related_exposure,sector_proxy,0.64,case_hormuz_tanker_tensions;case_2023_red_sea_attacks;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_israel_iran_escalation_energy_risk,ranked_second_order,5,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.4875, ""supporting_case_count"": 4, ""supporting_case_count_saturated"": 3, ""symbol"": ""cb""}"
hard_evaluation_cases,hard_hormuz_ambiguous_energy_shipping,hard_hormuz_ambiguous_energy_shipping,TRV,The Travelers Companies Inc,marine_insurance,Stock,related_exposure,sector_proxy,0.64,case_hormuz_tanker_tensions;case_2023_red_sea_attacks;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_israel_iran_escalation_energy_risk,ranked_second_order,6,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.4875, ""supporting_case_count"": 4, ""supporting_case_count_saturated"": 3, ""symbol"": ""trv""}"
hard_evaluation_cases,hard_taiwan_semiconductor_indirect,hard_taiwan_semiconductor_indirect,CAT,Caterpillar Inc,manufacturing_inputs,Stock,related_exposure,sector_proxy,0.64,case_taiwan_strait_semiconductor_risk;case_2023_japan_chip_equipment_export_controls;case_2020_smic_entity_list_semiconductor_controls,ranked_second_order,1,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.483333, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""cat""}"
hard_evaluation_cases,hard_taiwan_semiconductor_indirect,hard_taiwan_semiconductor_indirect,DE,Deere & Company,manufacturing_inputs,Stock,related_exposure,sector_proxy,0.64,case_taiwan_strait_semiconductor_risk;case_2023_japan_chip_equipment_export_controls;case_2020_smic_entity_list_semiconductor_controls,ranked_second_order,2,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.483333, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""de""}"
hard_evaluation_cases,hard_taiwan_semiconductor_indirect,hard_taiwan_semiconductor_indirect,ITA,iShares U S Aerospace & Defense ETF,defense,ETF,broad_proxy,sector_proxy,0.64,case_taiwan_strait_semiconductor_risk;case_2024_taiwan_strait_drills_semiconductor_supply,ranked_second_order,3,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.75, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""ita""}"
hard_evaluation_cases,hard_taiwan_semiconductor_indirect,hard_taiwan_semiconductor_indirect,LMT,Lockheed Martin Corporation,defense,Stock,direct_exposure,sector_proxy,0.64,case_taiwan_strait_semiconductor_risk;case_2024_taiwan_strait_drills_semiconductor_supply,ranked_second_order,4,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.75, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""lmt""}"
hard_evaluation_cases,hard_cyber_infrastructure_indirect,hard_cyber_infrastructure_indirect,CAT,Caterpillar Inc,manufacturing_inputs,Stock,related_exposure,sector_proxy,0.64,case_2023_port_of_nagoya_cyberattack;case_2017_notpetya_shipping_logistics_cyberattack,ranked_second_order,1,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.625, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""cat""}"
hard_evaluation_cases,hard_cyber_infrastructure_indirect,hard_cyber_infrastructure_indirect,DE,Deere & Company,manufacturing_inputs,Stock,related_exposure,sector_proxy,0.64,case_2023_port_of_nagoya_cyberattack;case_2017_notpetya_shipping_logistics_cyberattack,ranked_second_order,2,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.625, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""de""}"
hard_evaluation_cases,hard_cyber_infrastructure_indirect,hard_cyber_infrastructure_indirect,DAC,Danaos Corporation,container_shipping,Stock,direct_exposure,sector_proxy,0.64,case_2023_dp_world_australia_cyber_port_disruption;case_2017_notpetya_shipping_logistics_cyberattack,ranked_second_order,3,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.291667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""dac""}"
hard_evaluation_cases,hard_cyber_infrastructure_indirect,hard_cyber_infrastructure_indirect,MAERSK-B.CO,A P Moller Maersk Class B,container_shipping,Stock,direct_exposure,sector_proxy,0.64,case_2023_dp_world_australia_cyber_port_disruption;case_2017_notpetya_shipping_logistics_cyberattack,ranked_second_order,4,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.291667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""maersk-b.co""}"
validation_v3,v3_20250404_china_rare_earth_export_controls,China imposes rare-earth export controls after U.S. tariff escalation,ITA,iShares U S Aerospace & Defense ETF,defense,ETF,broad_proxy,sector_proxy,0.64,case_rare_earth_export_restriction_risk;case_2010_china_japan_rare_earth_embargo,ranked_second_order,1,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.75, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""ita""}"
validation_v3,v3_20250404_china_rare_earth_export_controls,China imposes rare-earth export controls after U.S. tariff escalation,LMT,Lockheed Martin Corporation,defense,Stock,direct_exposure,sector_proxy,0.64,case_rare_earth_export_restriction_risk;case_2010_china_japan_rare_earth_embargo,ranked_second_order,2,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.75, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""lmt""}"
validation_v3,v3_20250404_china_rare_earth_export_controls,China imposes rare-earth export controls after U.S. tariff escalation,DHL.DE,DHL Group,trade_lanes,Stock,related_exposure,sector_proxy,0.64,case_2010_china_japan_rare_earth_embargo;case_2024_ev_tariff_escalation_china,ranked_second_order,3,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.375, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""dhl.de""}"
validation_v3,v3_20250404_china_rare_earth_export_controls,China imposes rare-earth export controls after U.S. tariff escalation,EXPD,Expeditors International of Washington Inc,trade_lanes,Stock,related_exposure,sector_proxy,0.64,case_2010_china_japan_rare_earth_embargo;case_2024_ev_tariff_escalation_china,ranked_second_order,4,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.375, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""expd""}"
validation_v3,v3_20250404_china_rare_earth_export_controls,China imposes rare-earth export controls after U.S. tariff escalation,ALB,Albemarle Corporation,battery_materials,Stock,direct_exposure,sector_proxy,0.64,case_2024_ev_tariff_escalation_china;case_2023_china_graphite_battery_export_controls,ranked_second_order,5,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.225, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""alb""}"
validation_v3,v3_20250404_china_rare_earth_export_controls,China imposes rare-earth export controls after U.S. tariff escalation,LIT,Global X Lithium & Battery Tech ETF,battery_materials,ETF,broad_proxy,sector_proxy,0.64,case_2024_ev_tariff_escalation_china;case_2023_china_graphite_battery_export_controls,ranked_second_order,6,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.225, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""lit""}"
validation_v3,v3_20250225_copper_import_investigation,U.S. launches Section 232 investigation into copper import dependence,DHL.DE,DHL Group,trade_lanes,Stock,related_exposure,sector_proxy,0.64,case_2023_panama_cobre_mine_closure;case_2021_xinjiang_forced_labor_import_restrictions;case_2022_peru_mine_protests_copper_supply;case_2023_mexico_nearshoring_cross_border_policy_risk,ranked_second_order,1,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.4875, ""supporting_case_count"": 4, ""supporting_case_count_saturated"": 3, ""symbol"": ""dhl.de""}"
validation_v3,v3_20250225_copper_import_investigation,U.S. launches Section 232 investigation into copper import dependence,EXPD,Expeditors International of Washington Inc,trade_lanes,Stock,related_exposure,sector_proxy,0.64,case_2023_panama_cobre_mine_closure;case_2021_xinjiang_forced_labor_import_restrictions;case_2022_peru_mine_protests_copper_supply;case_2023_mexico_nearshoring_cross_border_policy_risk,ranked_second_order,2,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.4875, ""supporting_case_count"": 4, ""supporting_case_count_saturated"": 3, ""symbol"": ""expd""}"
validation_v3,v3_20250225_copper_import_investigation,U.S. launches Section 232 investigation into copper import dependence,JBHT,J B Hunt Transport Services Inc,logistics,Stock,direct_exposure,sector_proxy,0.64,case_2021_xinjiang_forced_labor_import_restrictions;case_2022_peru_mine_protests_copper_supply;case_2023_mexico_nearshoring_cross_border_policy_risk,ranked_second_order,3,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.316667, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""jbht""}"
validation_v3,v3_20250225_copper_import_investigation,U.S. launches Section 232 investigation into copper import dependence,KNIN.SW,Kuehne + Nagel International AG,logistics,Stock,direct_exposure,sector_proxy,0.64,case_2021_xinjiang_forced_labor_import_restrictions;case_2022_peru_mine_protests_copper_supply;case_2023_mexico_nearshoring_cross_border_policy_risk,ranked_second_order,4,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.316667, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""knin.sw""}"
validation_v3,v3_20250225_copper_import_investigation,U.S. launches Section 232 investigation into copper import dependence,ALB,Albemarle Corporation,battery_materials,Stock,direct_exposure,sector_proxy,0.64,case_2023_panama_cobre_mine_closure;case_2022_peru_mine_protests_copper_supply,ranked_second_order,5,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.625, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""alb""}"
validation_v3,v3_20250225_copper_import_investigation,U.S. launches Section 232 investigation into copper import dependence,LIT,Global X Lithium & Battery Tech ETF,battery_materials,ETF,broad_proxy,sector_proxy,0.64,case_2023_panama_cobre_mine_closure;case_2022_peru_mine_protests_copper_supply,ranked_second_order,6,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.625, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""lit""}"
validation_v3,v3_20250225_copper_import_investigation,U.S. launches Section 232 investigation into copper import dependence,0144.HK,China Merchants Port Holdings Company Limited,ports,Stock,direct_exposure,sector_proxy,0.64,case_2023_panama_cobre_mine_closure;case_2023_mexico_nearshoring_cross_border_policy_risk,ranked_second_order,7,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.6, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""0144.hk""}"
validation_v3,v3_20250225_copper_import_investigation,U.S. launches Section 232 investigation into copper import dependence,1199.HK,COSCO SHIPPING Ports Limited,ports,Stock,direct_exposure,sector_proxy,0.64,case_2023_panama_cobre_mine_closure;case_2023_mexico_nearshoring_cross_border_policy_risk,ranked_second_order,8,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.6, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""1199.hk""}"
validation_v3,v3_20240624_eu_russian_lng_transshipment_ban,EU sanctions package bans Russian LNG transshipment services through EU territory,DHT,DHT Holdings Inc,oil_shipping,Stock,direct_exposure,historical_supported,0.82,case_2018_iran_oil_sanctions_reimposition,ranked_second_order,1,"{""evidence_level"": ""historical_supported"", ""evidence_rank"": 3, ""retrieval_support"": 0.25, ""supporting_case_count"": 1, ""supporting_case_count_saturated"": 1, ""symbol"": ""dht""}"
validation_v3,v3_20240624_eu_russian_lng_transshipment_ban,EU sanctions package bans Russian LNG transshipment services through EU territory,FRO,Frontline plc,oil_shipping,Stock,direct_exposure,historical_supported,0.82,case_2018_iran_oil_sanctions_reimposition,ranked_second_order,2,"{""evidence_level"": ""historical_supported"", ""evidence_rank"": 3, ""retrieval_support"": 0.25, ""supporting_case_count"": 1, ""supporting_case_count_saturated"": 1, ""symbol"": ""fro""}"
validation_v3,v3_20240624_eu_russian_lng_transshipment_ban,EU sanctions package bans Russian LNG transshipment services through EU territory,EUFN,iShares MSCI Europe Financials ETF,financial_sanctions,ETF,broad_proxy,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2014_crimea_financial_sanctions;case_2018_iran_oil_sanctions_reimposition;case_2022_russia_swift_financial_sanctions,ranked_second_order,3,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.445833, ""supporting_case_count"": 4, ""supporting_case_count_saturated"": 3, ""symbol"": ""eufn""}"
validation_v3,v3_20240624_eu_russian_lng_transshipment_ban,EU sanctions package bans Russian LNG transshipment services through EU territory,MA,Mastercard Incorporated,payment_networks,Stock,direct_exposure,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2014_crimea_financial_sanctions;case_2018_iran_oil_sanctions_reimposition;case_2022_russia_swift_financial_sanctions,ranked_second_order,4,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.445833, ""supporting_case_count"": 4, ""supporting_case_count_saturated"": 3, ""symbol"": ""ma""}"
validation_v3,v3_20240624_eu_russian_lng_transshipment_ban,EU sanctions package bans Russian LNG transshipment services through EU territory,V,Visa Inc,payment_networks,Stock,direct_exposure,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2014_crimea_financial_sanctions;case_2018_iran_oil_sanctions_reimposition;case_2022_russia_swift_financial_sanctions,ranked_second_order,5,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.445833, ""supporting_case_count"": 4, ""supporting_case_count_saturated"": 3, ""symbol"": ""v""}"
validation_v3,v3_20240624_eu_russian_lng_transshipment_ban,EU sanctions package bans Russian LNG transshipment services through EU territory,XLF,Financial Select Sector SPDR Fund,financial_sanctions,ETF,broad_proxy,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2014_crimea_financial_sanctions;case_2018_iran_oil_sanctions_reimposition;case_2022_russia_swift_financial_sanctions,ranked_second_order,6,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.445833, ""supporting_case_count"": 4, ""supporting_case_count_saturated"": 3, ""symbol"": ""xlf""}"
validation_v3,v3_20240624_eu_russian_lng_transshipment_ban,EU sanctions package bans Russian LNG transshipment services through EU territory,CB,Chubb Limited,marine_insurance,Stock,related_exposure,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition,ranked_second_order,7,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.625, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""cb""}"
validation_v3,v3_20240624_eu_russian_lng_transshipment_ban,EU sanctions package bans Russian LNG transshipment services through EU territory,TRV,The Travelers Companies Inc,marine_insurance,Stock,related_exposure,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition,ranked_second_order,8,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.625, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""trv""}"
validation_v3,v3_20240624_eu_russian_lng_transshipment_ban,EU sanctions package bans Russian LNG transshipment services through EU territory,CHRW,C H Robinson Worldwide Inc,customs,Stock,related_exposure,sector_proxy,0.64,case_2014_crimea_financial_sanctions;case_2022_russia_swift_financial_sanctions,ranked_second_order,9,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.266667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""chrw""}"
