event_id,event_name,event_type,node,ticker,asset_name,evidence_level,supporting_case_count,supporting_case_ids,supporting_case_event_types,supporting_case_nodes,supporting_case_affected_assets,supporting_case_affected_asset_types,mapping_node,mapping_asset_type,linkage_tier,linkage_rationale,retrieval_ranks_of_supporting_cases,max_retrieval_rank_of_supporting_cases,node_specificity,node_specificity_reason,mechanism_consistency,mechanism_consistency_reason,mapping_quality,mapping_quality_reason,candidate_quality,candidate_quality_reason,noise_sources
eval_panama_canal_drought_shipping,eval_panama_canal_drought_shipping,canal_shipping_disruption,marine_insurance,TRV,The Travelers Companies Inc,sector_proxy,3,case_2023_red_sea_attacks;case_2023_south_china_sea_shipping_tensions;case_2023_arctic_lng_russian_energy_shipping_sanctions,maritime security disruption;maritime military tension and shipping-route risk;energy shipping sanctions and Arctic LNG disruption risk,container_shipping;defense;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks;trade_lanes,Asia container shipping routes;Asian LNG procurement;Asian exporters;European importers;Russian Arctic LNG cargoes;South China Sea trade lanes;container carriers;energy trade finance;ice-class LNG carrier availability;marine insurance coverage;marine insurance underwriters;regional electronics supply chains;tanker operators,LNG carriers;banks;container shipping companies;defense contractors;electronics manufacturers;energy producers;energy transport;freight rates;gas utilities;import-dependent retailers;logistics providers;marine insurers;shipbuilders;shipping equities,marine_insurance,Stock,related_exposure,Business has meaningful but diversified or indirect economic linkage to the marine_insurance node: Property casualty insurer with commercial insurance exposure,2;6;9,9,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
eval_rare_earth_critical_minerals_controls,eval_rare_earth_critical_minerals_controls,critical_minerals_export_controls,energy,XLE,Energy Select Sector SPDR Fund,sector_proxy,2,case_rare_earth_export_restriction_risk;case_2023_eu_carbon_border_adjustment_mechanism,critical minerals export restriction;green trade compliance and carbon border adjustment risk,critical_minerals;customs;defense;energy;fertilizer;manufacturing_inputs;rare_earths;trade_lanes,EU-bound steel imports;EV motor components;aluminum and cement trade flows;defense sensor components;fertilizer imports;industrial emissions reporting systems;permanent magnet supply chains;rare earth oxide supply;wind turbine components,EV supply chains;aluminum producers;cement exporters;defense electronics suppliers;fertilizer producers;industrial manufacturers;magnet producers;rare earth miners;steel producers;wind turbine manufacturers,energy,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the energy node: Broad ETF exposure to US energy companies",2;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
eval_rare_earth_critical_minerals_controls,eval_rare_earth_critical_minerals_controls,critical_minerals_export_controls,energy,XOM,Exxon Mobil Corporation,sector_proxy,2,case_rare_earth_export_restriction_risk;case_2023_eu_carbon_border_adjustment_mechanism,critical minerals export restriction;green trade compliance and carbon border adjustment risk,critical_minerals;customs;defense;energy;fertilizer;manufacturing_inputs;rare_earths;trade_lanes,EU-bound steel imports;EV motor components;aluminum and cement trade flows;defense sensor components;fertilizer imports;industrial emissions reporting systems;permanent magnet supply chains;rare earth oxide supply;wind turbine components,EV supply chains;aluminum producers;cement exporters;defense electronics suppliers;fertilizer producers;industrial manufacturers;magnet producers;rare earth miners;steel producers;wind turbine manufacturers,energy,Stock,related_exposure,Business has meaningful but diversified or indirect economic linkage to the energy node: Integrated energy producer with upstream and downstream exposure,2;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
eval_red_sea_shipping_disruption,eval_red_sea_shipping_disruption,maritime_security_disruption,financial_sanctions,EUFN,iShares MSCI Europe Financials ETF,sector_proxy,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,energy shipping sanctions and Arctic LNG disruption risk;maritime insurance verification and tanker-route disruption,customs;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks,Asian LNG procurement;Black Sea oil cargoes;Russian Arctic LNG cargoes;Turkish straits tanker transits;energy trade compliance workflows;energy trade finance;ice-class LNG carrier availability;marine insurance coverage;marine insurance documentation,LNG carriers;banks;energy producers;energy traders;gas utilities;logistics providers;marine insurers;shipbuilders;tanker operators;trade compliance providers,financial_sanctions,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the financial_sanctions node: European financial sector ETF for cross-border banking exposure context",4;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
eval_red_sea_shipping_disruption,eval_red_sea_shipping_disruption,maritime_security_disruption,financial_sanctions,XLF,Financial Select Sector SPDR Fund,sector_proxy,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,energy shipping sanctions and Arctic LNG disruption risk;maritime insurance verification and tanker-route disruption,customs;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks,Asian LNG procurement;Black Sea oil cargoes;Russian Arctic LNG cargoes;Turkish straits tanker transits;energy trade compliance workflows;energy trade finance;ice-class LNG carrier availability;marine insurance coverage;marine insurance documentation,LNG carriers;banks;energy producers;energy traders;gas utilities;logistics providers;marine insurers;shipbuilders;tanker operators;trade compliance providers,financial_sanctions,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the financial_sanctions node: Broad US financial sector ETF for sanctions and banking exposure context",4;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
eval_russia_europe_gas_disruption,eval_russia_europe_gas_disruption,war_and_sanctions_energy_disruption,customs,CHRW,C H Robinson Worldwide Inc,sector_proxy,3,case_uranium_nuclear_fuel_supply_disruption;case_2022_russia_swift_financial_sanctions;case_2014_crimea_financial_sanctions,nuclear fuel supply-chain risk;financial sanctions and payment network disruption;financial sanctions and trade finance restriction,customs;energy;financial_sanctions;manufacturing_inputs;nuclear_fuel;payment_networks;trade_lanes;uranium,Russia-linked trade finance;Russian bank exposure;commodity settlement workflows;conversion services;cross-border payment flows;energy-sector financing;enrichment services;fuel-cycle logistics;nuclear utility fuel inventories;sanctions compliance systems;trade finance channels;uranium concentrate supply,banks;electric utilities;energy companies;energy infrastructure;energy traders;exporters;financial infrastructure providers;industrial exporters;industrial fuel-cycle suppliers;logistics firms;nuclear fuel processors;payment networks;trade finance providers;uranium miners,customs,Stock,related_exposure,"Freight brokerage and logistics services are affected by customs flows, but customs is one operating component within broader logistics activity.",5;8;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
eval_russia_europe_gas_disruption,eval_russia_europe_gas_disruption,war_and_sanctions_energy_disruption,customs,DSGX,The Descartes Systems Group Inc,sector_proxy,3,case_uranium_nuclear_fuel_supply_disruption;case_2022_russia_swift_financial_sanctions;case_2014_crimea_financial_sanctions,nuclear fuel supply-chain risk;financial sanctions and payment network disruption;financial sanctions and trade finance restriction,customs;energy;financial_sanctions;manufacturing_inputs;nuclear_fuel;payment_networks;trade_lanes;uranium,Russia-linked trade finance;Russian bank exposure;commodity settlement workflows;conversion services;cross-border payment flows;energy-sector financing;enrichment services;fuel-cycle logistics;nuclear utility fuel inventories;sanctions compliance systems;trade finance channels;uranium concentrate supply,banks;electric utilities;energy companies;energy infrastructure;energy traders;exporters;financial infrastructure providers;industrial exporters;industrial fuel-cycle suppliers;logistics firms;nuclear fuel processors;payment networks;trade finance providers;uranium miners,customs,Stock,direct_exposure,Core operations or products are directly tied to the customs node: Logistics software provider with customs and trade compliance exposure,5;8;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,specific,"Mapped ticker is direct_exposure, though the node itself may be broad.",likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency
eval_semiconductor_export_controls,eval_semiconductor_export_controls,technology_export_controls,critical_minerals,PICK,iShares MSCI Global Metals & Mining Producers ETF,sector_proxy,2,case_2010_china_japan_rare_earth_embargo;case_china_gallium_germanium_graphite_controls,rare earth export restriction and electronics input disruption;critical minerals export controls,ai_chips;critical_minerals;customs;defense;gallium_germanium_graphite;manufacturing_inputs;rare_earths;semiconductor_equipment;trade_lanes,battery material supply chains;compound semiconductor inputs;defense and automotive supply chains;electronics components;gallium and germanium supply;graphite anode materials;magnet materials;rare earth oxide supply,EV supply chains;automakers;battery manufacturers;clean technology manufacturers;critical mineral processors;defense contractors;electronics manufacturers;rare earth producers;semiconductor suppliers;solar equipment producers,critical_minerals,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the critical_minerals node: Broad metals and mining producer ETF with critical materials exposure",7;9,9,potentially_broad,"All mapped assets for this node are broad proxies, suggesting category-level rather than mechanism-specific exposure.",mixed,Cases share the node but available structured metadata indicates mixed transmission context.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",broad_node;broad_asset_mapping
eval_semiconductor_export_controls,eval_semiconductor_export_controls,technology_export_controls,critical_minerals,REMX,VanEck Rare Earth and Strategic Metals ETF,sector_proxy,2,case_2010_china_japan_rare_earth_embargo;case_china_gallium_germanium_graphite_controls,rare earth export restriction and electronics input disruption;critical minerals export controls,ai_chips;critical_minerals;customs;defense;gallium_germanium_graphite;manufacturing_inputs;rare_earths;semiconductor_equipment;trade_lanes,battery material supply chains;compound semiconductor inputs;defense and automotive supply chains;electronics components;gallium and germanium supply;graphite anode materials;magnet materials;rare earth oxide supply,EV supply chains;automakers;battery manufacturers;clean technology manufacturers;critical mineral processors;defense contractors;electronics manufacturers;rare earth producers;semiconductor suppliers;solar equipment producers,critical_minerals,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the critical_minerals node: Basket exposure to rare earth and strategic metals producers used in critical supply chains",7;9,9,potentially_broad,"All mapped assets for this node are broad proxies, suggesting category-level rather than mechanism-specific exposure.",mixed,Cases share the node but available structured metadata indicates mixed transmission context.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",broad_node;broad_asset_mapping
eval_semiconductor_export_controls,eval_semiconductor_export_controls,technology_export_controls,trade_lanes,DHL.DE,DHL Group,sector_proxy,2,case_2010_china_japan_rare_earth_embargo;case_2019_turkey_f35_s400_defense_restrictions,rare earth export restriction and electronics input disruption;defense procurement restriction and aerospace supply-chain adjustment,aerospace_supply_chain;critical_minerals;customs;defense;manufacturing_inputs;rare_earths;semiconductor_equipment;trade_lanes,F-35 supplier network;Turkish aerospace components;defense and automotive supply chains;defense electronics inputs;electronics components;export-controlled manufacturing flows;magnet materials;rare earth oxide supply,aerospace manufacturers;automakers;clean technology manufacturers;component suppliers;defense contractors;electronics manufacturers;electronics suppliers;rare earth producers;trade compliance providers,trade_lanes,Stock,related_exposure,"Global logistics operations participate in trade lanes, but trade_lanes is a broad cross-border flow condition rather than a specific core node business.",7;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
eval_semiconductor_export_controls,eval_semiconductor_export_controls,technology_export_controls,trade_lanes,EXPD,Expeditors International of Washington Inc,sector_proxy,2,case_2010_china_japan_rare_earth_embargo;case_2019_turkey_f35_s400_defense_restrictions,rare earth export restriction and electronics input disruption;defense procurement restriction and aerospace supply-chain adjustment,aerospace_supply_chain;critical_minerals;customs;defense;manufacturing_inputs;rare_earths;semiconductor_equipment;trade_lanes,F-35 supplier network;Turkish aerospace components;defense and automotive supply chains;defense electronics inputs;electronics components;export-controlled manufacturing flows;magnet materials;rare earth oxide supply,aerospace manufacturers;automakers;clean technology manufacturers;component suppliers;defense contractors;electronics manufacturers;electronics suppliers;rare earth producers;trade compliance providers,trade_lanes,Stock,related_exposure,"Freight forwarding participates in global trade-lane activity, but trade_lanes is a broad route and flow condition across diversified logistics services.",7;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
eval_taiwan_strait_semiconductor_risk,eval_taiwan_strait_semiconductor_risk,taiwan_strait_semiconductor_risk,customs,CHRW,C H Robinson Worldwide Inc,sector_proxy,4,case_2023_japan_chip_equipment_export_controls;case_2020_smic_entity_list_semiconductor_controls;case_2019_huawei_entity_list;case_2010_china_japan_rare_earth_embargo,semiconductor equipment export control and customs licensing risk;semiconductor entity-list export control and foundry access risk;technology sanctions and trade restrictions;rare earth export restriction and electronics input disruption,ai_chips;critical_minerals;customs;data_centers;defense;eda_software;foundry;manufacturing_inputs;rare_earths;semiconductor_equipment;trade_lanes,AI accelerator supply chains;China foundry capacity;EDA design workflows;Huawei supply chain;Japanese chipmaking tools;US chip suppliers;advanced foundry capacity;chip equipment licenses;data center hardware procurement;defense and automotive supply chains;electronics components;electronics manufacturing inputs;magnet materials;mobile device software ecosystems;rare earth oxide supply;telecom carrier procurement plans,5G infrastructure;AI chip designers;EDA software providers;automakers;clean technology manufacturers;consumer electronics;data center hardware suppliers;data center operators;defense contractors;electronics manufacturers;foundries;rare earth producers;semiconductor equipment suppliers;semiconductor suppliers;software providers;telecom equipment vendors,customs,Stock,related_exposure,"Freight brokerage and logistics services are affected by customs flows, but customs is one operating component within broader logistics activity.",3;6;9;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
eval_taiwan_strait_semiconductor_risk,eval_taiwan_strait_semiconductor_risk,taiwan_strait_semiconductor_risk,customs,DSGX,The Descartes Systems Group Inc,sector_proxy,4,case_2023_japan_chip_equipment_export_controls;case_2020_smic_entity_list_semiconductor_controls;case_2019_huawei_entity_list;case_2010_china_japan_rare_earth_embargo,semiconductor equipment export control and customs licensing risk;semiconductor entity-list export control and foundry access risk;technology sanctions and trade restrictions;rare earth export restriction and electronics input disruption,ai_chips;critical_minerals;customs;data_centers;defense;eda_software;foundry;manufacturing_inputs;rare_earths;semiconductor_equipment;trade_lanes,AI accelerator supply chains;China foundry capacity;EDA design workflows;Huawei supply chain;Japanese chipmaking tools;US chip suppliers;advanced foundry capacity;chip equipment licenses;data center hardware procurement;defense and automotive supply chains;electronics components;electronics manufacturing inputs;magnet materials;mobile device software ecosystems;rare earth oxide supply;telecom carrier procurement plans,5G infrastructure;AI chip designers;EDA software providers;automakers;clean technology manufacturers;consumer electronics;data center hardware suppliers;data center operators;defense contractors;electronics manufacturers;foundries;rare earth producers;semiconductor equipment suppliers;semiconductor suppliers;software providers;telecom equipment vendors,customs,Stock,direct_exposure,Core operations or products are directly tied to the customs node: Logistics software provider with customs and trade compliance exposure,3;6;9;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,specific,"Mapped ticker is direct_exposure, though the node itself may be broad.",likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency
eval_uranium_nuclear_fuel_disruption,eval_uranium_nuclear_fuel_disruption,uranium_supply_chain_risk,logistics,JBHT,J B Hunt Transport Services Inc,sector_proxy,2,case_2023_niger_coup_uranium_supply_risk;case_2023_red_sea_attacks,coup and uranium supply-chain risk;maritime security disruption,container_shipping;customs;energy;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;nuclear_fuel;oil_shipping;trade_lanes;uranium,Asian exporters;European importers;European nuclear fuel procurement;Niger uranium exports;container carriers;marine insurance underwriters;tanker operators;uranium conversion and enrichment planning;utility fuel inventories,energy infrastructure;energy transport;freight rates;import-dependent retailers;logistics providers;marine insurers;nuclear fuel suppliers;shipping equities;uranium miners;utilities,logistics,Stock,direct_exposure,Core operations or products are directly tied to the logistics node: Intermodal and trucking logistics provider exposed to freight demand,2;8,8,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,specific,"Mapped ticker is direct_exposure, though the node itself may be broad.",likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency
eval_uranium_nuclear_fuel_disruption,eval_uranium_nuclear_fuel_disruption,uranium_supply_chain_risk,logistics,KNIN.SW,Kuehne + Nagel International AG,sector_proxy,2,case_2023_niger_coup_uranium_supply_risk;case_2023_red_sea_attacks,coup and uranium supply-chain risk;maritime security disruption,container_shipping;customs;energy;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;nuclear_fuel;oil_shipping;trade_lanes;uranium,Asian exporters;European importers;European nuclear fuel procurement;Niger uranium exports;container carriers;marine insurance underwriters;tanker operators;uranium conversion and enrichment planning;utility fuel inventories,energy infrastructure;energy transport;freight rates;import-dependent retailers;logistics providers;marine insurers;nuclear fuel suppliers;shipping equities;uranium miners;utilities,logistics,Stock,direct_exposure,Core operations or products are directly tied to the logistics node: Global freight forwarding and logistics company,2;8,8,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,specific,"Mapped ticker is direct_exposure, though the node itself may be broad.",likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency
eval_uranium_nuclear_fuel_disruption,eval_uranium_nuclear_fuel_disruption,uranium_supply_chain_risk,maritime_chokepoint,BOAT,SonicShares Global Shipping ETF,historical_supported,4,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_israel_iran_escalation_energy_risk;case_2023_red_sea_attacks;case_hormuz_tanker_tensions,energy shipping sanctions and Arctic LNG disruption risk;regional military escalation and energy chokepoint risk;maritime security disruption;energy chokepoint security risk,container_shipping;defense;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks;refining,Asian LNG procurement;Asian exporters;European importers;LNG cargo flows;LNG cargoes from Qatar;Persian Gulf crude exports;Russian Arctic LNG cargoes;container carriers;energy trade finance;ice-class LNG carrier availability;marine insurance coverage;marine insurance premiums;marine insurance underwriters;oil importers;refining margins;regional defense demand;tanker fleets;tanker operators;tanker routes,LNG;LNG carriers;banks;crude oil;defense contractors;energy producers;energy transport;freight rates;gas utilities;import-dependent retailers;marine insurers;refiners;shipbuilders;shipping equities;tanker operators,maritime_chokepoint,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the maritime_chokepoint node: Basket exposure to global shipping companies sensitive to maritime route disruptions",4;6;8;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,The shared support is mainly a common broad node across otherwise different cases.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
eval_uranium_nuclear_fuel_disruption,eval_uranium_nuclear_fuel_disruption,uranium_supply_chain_risk,maritime_chokepoint,MATX,Matson Inc,historical_supported,4,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_israel_iran_escalation_energy_risk;case_2023_red_sea_attacks;case_hormuz_tanker_tensions,energy shipping sanctions and Arctic LNG disruption risk;regional military escalation and energy chokepoint risk;maritime security disruption;energy chokepoint security risk,container_shipping;defense;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks;refining,Asian LNG procurement;Asian exporters;European importers;LNG cargo flows;LNG cargoes from Qatar;Persian Gulf crude exports;Russian Arctic LNG cargoes;container carriers;energy trade finance;ice-class LNG carrier availability;marine insurance coverage;marine insurance premiums;marine insurance underwriters;oil importers;refining margins;regional defense demand;tanker fleets;tanker operators;tanker routes,LNG;LNG carriers;banks;crude oil;defense contractors;energy producers;energy transport;freight rates;gas utilities;import-dependent retailers;marine insurers;refiners;shipbuilders;shipping equities;tanker operators,maritime_chokepoint,Stock,related_exposure,"Ocean transportation and logistics operations are materially route-dependent, but maritime chokepoints are route constraints rather than Matson's core node-specific business activity.",4;6;8;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,The shared support is mainly a common broad node across otherwise different cases.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
hard_cyber_infrastructure_indirect,hard_cyber_infrastructure_indirect,cyber_infrastructure_disruption,maritime_chokepoint,BOAT,SonicShares Global Shipping ETF,historical_supported,3,case_2023_red_sea_attacks;case_2021_suez_blockage;case_2022_turkey_strait_tanker_insurance_backlog,maritime security disruption;shipping chokepoint disruption;maritime insurance verification and tanker-route disruption,container_shipping;customs;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;ports,Asian exporters;Black Sea oil cargoes;European and Asian importers;European importers;Turkish straits tanker transits;container carriers;container shipping operators;energy trade compliance workflows;freight forwarders;marine insurance documentation;marine insurance underwriters;oil and LNG cargo flows;tanker operators,energy cargoes;energy traders;energy transport;freight rates;import-dependent retailers;logistics companies;logistics providers;marine insurers;port operators;retail supply chains;shipping equities;tanker operators;trade compliance providers,maritime_chokepoint,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the maritime_chokepoint node: Basket exposure to global shipping companies sensitive to maritime route disruptions",6;8;9,9,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",mixed,"Supporting cases share related node context, but event mechanisms are only partially aligned.",broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",broad_node;broad_asset_mapping
hard_cyber_infrastructure_indirect,hard_cyber_infrastructure_indirect,cyber_infrastructure_disruption,maritime_chokepoint,MATX,Matson Inc,historical_supported,3,case_2023_red_sea_attacks;case_2021_suez_blockage;case_2022_turkey_strait_tanker_insurance_backlog,maritime security disruption;shipping chokepoint disruption;maritime insurance verification and tanker-route disruption,container_shipping;customs;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;ports,Asian exporters;Black Sea oil cargoes;European and Asian importers;European importers;Turkish straits tanker transits;container carriers;container shipping operators;energy trade compliance workflows;freight forwarders;marine insurance documentation;marine insurance underwriters;oil and LNG cargo flows;tanker operators,energy cargoes;energy traders;energy transport;freight rates;import-dependent retailers;logistics companies;logistics providers;marine insurers;port operators;retail supply chains;shipping equities;tanker operators;trade compliance providers,maritime_chokepoint,Stock,related_exposure,"Ocean transportation and logistics operations are materially route-dependent, but maritime chokepoints are route constraints rather than Matson's core node-specific business activity.",6;8;9,9,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",mixed,"Supporting cases share related node context, but event mechanisms are only partially aligned.",broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",broad_node;broad_asset_mapping
hard_hormuz_ambiguous_energy_shipping,hard_hormuz_ambiguous_energy_shipping,war_and_sanctions_energy_disruption,financial_sanctions,EUFN,iShares MSCI Europe Financials ETF,sector_proxy,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,energy shipping sanctions and Arctic LNG disruption risk;maritime insurance verification and tanker-route disruption,customs;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks,Asian LNG procurement;Black Sea oil cargoes;Russian Arctic LNG cargoes;Turkish straits tanker transits;energy trade compliance workflows;energy trade finance;ice-class LNG carrier availability;marine insurance coverage;marine insurance documentation,LNG carriers;banks;energy producers;energy traders;gas utilities;logistics providers;marine insurers;shipbuilders;tanker operators;trade compliance providers,financial_sanctions,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the financial_sanctions node: European financial sector ETF for cross-border banking exposure context",4;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
