event_id,event_date,event_type,event_headline,symbol,node,asset_type,linkage_tier,linkage_rationale,source,transmission_order,confidence,evidence_label,supporting_case_ids,evidence_reason,baseline_type,expected_direction,car,standardized_car,direction,hit,missing_data_reason,t0_date,alpha,beta
v3_20240624_eu_russian_lng_transshipment_ban,2024-06-24,energy_sanctions,EU sanctions package bans Russian LNG transshipment services through EU territory,V,payment_networks,Stock,direct_exposure,Core operations or products are directly tied to the payment_networks node: Global payments network exposed to cross-border payment and compliance channels,georisk,second_order,0.64,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2014_crimea_financial_sanctions,"Channel support inherited from transmission node 'payment_networks', which is a second-order (analog-corroborated) node corroborated by 2 retrieved case(s). Visa Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.010894898287090593,-0.9272632281109278,negative,False,,2024-06-24,-0.000169166543897806,0.646537441450011
v3_20240624_eu_russian_lng_transshipment_ban,2024-06-24,energy_sanctions,EU sanctions package bans Russian LNG transshipment services through EU territory,MA,payment_networks,Stock,direct_exposure,Core operations or products are directly tied to the payment_networks node: Global payments network exposed to payment-routing and compliance channels,georisk,second_order,0.64,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2014_crimea_financial_sanctions,"Channel support inherited from transmission node 'payment_networks', which is a second-order (analog-corroborated) node corroborated by 2 retrieved case(s). Mastercard Incorporated maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.008156588382425396,0.6122674947965506,positive,False,,2024-06-24,-0.00023510958726974645,0.6859130539281881
v3_20240624_eu_russian_lng_transshipment_ban,2024-06-24,energy_sanctions,EU sanctions package bans Russian LNG transshipment services through EU territory,QQQ,broad_market_growth,equity_etf,,,baseline,,,,,,fixed_broad_market_baseline,,-0.0009179912176434978,-0.1512943535412793,negative,False,,2024-06-24,-0.00025108497195751084,1.2925832505183574
v3_20240624_eu_russian_lng_transshipment_ban,2024-06-24,energy_sanctions,EU sanctions package bans Russian LNG transshipment services through EU territory,XLF,financials,equity_etf,,,baseline,,,,,,fixed_sector_baseline,,-0.0013665135386847216,-0.143702634814109,negative,False,,2024-06-24,0.0002695193370205369,0.6439906416309276
v3_20240624_eu_russian_lng_transshipment_ban,2024-06-24,energy_sanctions,EU sanctions package bans Russian LNG transshipment services through EU territory,XLV,healthcare,equity_etf,,,baseline,,,,,,fixed_sector_baseline,,0.005664013405185362,0.6337913187952133,positive,False,,2024-06-24,8.237203915806595e-05,0.546364499031312
v3_20240306_true_confidence_attack,2024-03-06,maritime_security_disruption,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,BOAT,maritime_chokepoint,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the maritime_chokepoint node: Basket exposure to global shipping companies sensitive to maritime route disruptions",georisk,first_order,0.82,historical_supported,case_2023_red_sea_attacks,"Historical support from shipping exposure matched affected shipping assets. The transmission node 'maritime_chokepoint' is a first-order (directly implicated) node, and SonicShares Global Shipping ETF is directly named in the supporting case(s). Potential exposure candidate and risk watchlist item, not a trading signal. This does not predict price movement.",,,-0.005558992965407717,-0.2552567691708629,negative,False,,2024-03-06,0.0010622915418693655,0.28098220673402197
v3_20240306_true_confidence_attack,2024-03-06,maritime_security_disruption,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,MATX,maritime_chokepoint,Stock,related_exposure,"Ocean transportation and logistics operations are materially route-dependent, but maritime chokepoints are route constraints rather than Matson's core node-specific business activity.",georisk,first_order,0.82,historical_supported,case_2023_red_sea_attacks,"Historical support from shipping exposure matched affected shipping assets. The transmission node 'maritime_chokepoint' is a first-order (directly implicated) node, and Matson Inc is directly named in the supporting case(s). Potential exposure candidate and risk watchlist item, not a trading signal. This does not predict price movement.",,,-0.014394369823143127,-0.49123412794941956,negative,False,,2024-03-06,0.0013670890136636275,1.0325297157464972
v3_20240306_true_confidence_attack,2024-03-06,maritime_security_disruption,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,DAC,container_shipping,Stock,direct_exposure,Core operations or products are directly tied to the container_shipping node: Containership owner with exposure to container vessel demand and charter markets,georisk,first_order,0.82,historical_supported,case_2023_red_sea_attacks,"Historical support from shipping exposure matched affected shipping assets. The transmission node 'container_shipping' is a first-order (directly implicated) node, and Danaos Corporation is directly named in the supporting case(s). Potential exposure candidate and risk watchlist item, not a trading signal. This does not predict price movement.",,,0.021104573385207333,0.8654959958233468,positive,False,,2024-03-06,0.0007299438330612386,0.22404260084995636
v3_20240306_true_confidence_attack,2024-03-06,maritime_security_disruption,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,MAERSK-B.CO,container_shipping,Stock,direct_exposure,Core operations or products are directly tied to the container_shipping node: Global container shipping and integrated logistics operator,georisk,first_order,0.82,historical_supported,case_2023_red_sea_attacks,"Historical support from shipping exposure matched affected shipping assets. The transmission node 'container_shipping' is a first-order (directly implicated) node, and A P Moller Maersk Class B is directly named in the supporting case(s). Potential exposure candidate and risk watchlist item, not a trading signal. This does not predict price movement.",,,-0.004472217545638573,-0.08518251200606189,negative,False,,2024-03-06,-0.0012725216585384668,-0.4594829277042567
v3_20240306_true_confidence_attack,2024-03-06,maritime_security_disruption,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,FDX,freight_routes,Stock,related_exposure,"Parcel and freight networks are materially affected by freight-route disruption, but freight routes are a broad network condition rather than a specific primary revenue activity.",georisk,first_order,0.64,sector_proxy,case_1987_1988_tanker_war_reflagging;case_2023_south_china_sea_shipping_tensions;case_2023_red_sea_attacks,"Channel support inherited from transmission node 'freight_routes', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). FedEx Corporation maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.012820360107387657,0.5046573425169683,positive,False,,2024-03-06,-0.0015727111930738523,1.1842619140467123
v3_20240306_true_confidence_attack,2024-03-06,maritime_security_disruption,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,UPS,freight_routes,Stock,related_exposure,"Parcel and freight networks are materially affected by freight-route disruption, but freight routes are a broad cross-modal operating condition rather than a specific core business activity.",georisk,first_order,0.64,sector_proxy,case_1987_1988_tanker_war_reflagging;case_2023_south_china_sea_shipping_tensions;case_2023_red_sea_attacks,"Channel support inherited from transmission node 'freight_routes', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). United Parcel Service Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.018940467470555843,0.7852287606136924,positive,False,,2024-03-06,-0.0018705828039637966,1.0624346270992964
v3_20240306_true_confidence_attack,2024-03-06,maritime_security_disruption,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,CB,marine_insurance,Stock,related_exposure,Business has meaningful but diversified or indirect economic linkage to the marine_insurance node: Commercial insurer with marine and specialty insurance exposure,georisk,first_order,0.64,sector_proxy,case_1987_1988_tanker_war_reflagging;case_2023_south_china_sea_shipping_tensions;case_2023_red_sea_attacks,"Channel support inherited from transmission node 'marine_insurance', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). Chubb Limited maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.004328482730011112,-0.274997994778435,negative,False,,2024-03-06,0.0016140705387889336,0.3569603229414996
v3_20240306_true_confidence_attack,2024-03-06,maritime_security_disruption,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,TRV,marine_insurance,Stock,related_exposure,Business has meaningful but diversified or indirect economic linkage to the marine_insurance node: Property casualty insurer with commercial insurance exposure,georisk,first_order,0.64,sector_proxy,case_1987_1988_tanker_war_reflagging;case_2023_south_china_sea_shipping_tensions;case_2023_red_sea_attacks,"Channel support inherited from transmission node 'marine_insurance', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). The Travelers Companies Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.0027696759330241025,-0.14404449533828637,negative,False,,2024-03-06,0.0023703124414356383,0.3461248876276304
v3_20240306_true_confidence_attack,2024-03-06,maritime_security_disruption,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,FRO,oil_shipping,Stock,direct_exposure,Core operations or products are directly tied to the oil_shipping node: Crude tanker operator exposed to oil shipping routes and tanker rates,georisk,first_order,0.82,historical_supported,case_1987_1988_tanker_war_reflagging;case_2023_red_sea_attacks,"Historical support from tanker transport matched affected tanker assets. The transmission node 'oil_shipping' is a first-order (directly implicated) node, and Frontline plc is directly named in the supporting case(s). Potential exposure candidate and risk watchlist item, not a trading signal. This does not predict price movement.",,,0.03325085678180592,0.7909089609667046,positive,False,,2024-03-06,0.0029014699307414733,-0.09994084047874989
v3_20240306_true_confidence_attack,2024-03-06,maritime_security_disruption,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,DHT,oil_shipping,Stock,direct_exposure,Core operations or products are directly tied to the oil_shipping node: Crude oil tanker company exposed to VLCC market conditions,georisk,first_order,0.82,historical_supported,case_1987_1988_tanker_war_reflagging;case_2023_red_sea_attacks,"Historical support from tanker transport matched affected tanker assets. The transmission node 'oil_shipping' is a first-order (directly implicated) node, and DHT Holdings Inc is directly named in the supporting case(s). Potential exposure candidate and risk watchlist item, not a trading signal. This does not predict price movement.",,,0.005990692584861392,0.16016104401102474,positive,False,,2024-03-06,0.001582378866344733,0.08385963223729243
v3_20240306_true_confidence_attack,2024-03-06,maritime_security_disruption,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,FLNG,lng_shipping,Stock,direct_exposure,Core operations or products are directly tied to the lng_shipping node: LNG carrier owner exposed to seaborne LNG transportation,georisk,first_order,0.64,sector_proxy,case_2023_red_sea_attacks,"Channel support inherited from transmission node 'lng_shipping', which is a first-order (directly implicated) node corroborated by 1 retrieved case(s). FLEX LNG Ltd maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.023794476312206988,1.0027622247030334,positive,False,,2024-03-06,-0.0011325751051793733,0.23947700724176774
v3_20240306_true_confidence_attack,2024-03-06,maritime_security_disruption,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,LNG,lng_shipping,Stock,related_exposure,"LNG export and liquefaction operations are tied to global LNG trade, but seaborne LNG shipping is a downstream transport linkage rather than the company's primary operating activity.",georisk,first_order,0.64,sector_proxy,case_2023_red_sea_attacks,"Channel support inherited from transmission node 'lng_shipping', which is a first-order (directly implicated) node corroborated by 1 retrieved case(s). Cheniere Energy Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.004574638374768891,0.20385844699007552,positive,False,,2024-03-06,-0.00024781922589319264,0.4581308790470326
v3_20240306_true_confidence_attack,2024-03-06,maritime_security_disruption,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,KNIN.SW,logistics,Stock,direct_exposure,Core operations or products are directly tied to the logistics node: Global freight forwarding and logistics company,georisk,first_order,0.64,sector_proxy,case_1987_1988_tanker_war_reflagging;case_2023_south_china_sea_shipping_tensions;case_2023_red_sea_attacks,"Channel support inherited from transmission node 'logistics', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). Kuehne + Nagel International AG maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.011014343933575046,-0.4768085392944559,negative,False,,2024-03-06,0.000745473538474524,0.20285848284863064
v3_20240306_true_confidence_attack,2024-03-06,maritime_security_disruption,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,JBHT,logistics,Stock,direct_exposure,Core operations or products are directly tied to the logistics node: Intermodal and trucking logistics provider exposed to freight demand,georisk,first_order,0.64,sector_proxy,case_1987_1988_tanker_war_reflagging;case_2023_south_china_sea_shipping_tensions;case_2023_red_sea_attacks,"Channel support inherited from transmission node 'logistics', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). J B Hunt Transport Services Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.00020705187044161005,-0.008309961865347444,negative,False,,2024-03-06,-0.0004153828695040136,1.2316929788372255
v3_20240306_true_confidence_attack,2024-03-06,maritime_security_disruption,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,LMT,defense,Stock,direct_exposure,Core operations or products are directly tied to the defense node: Defense contractor exposed to government security and defense spending priorities,georisk,second_order,0.64,sector_proxy,case_1987_1988_tanker_war_reflagging;case_2023_south_china_sea_shipping_tensions,"Channel support inherited from transmission node 'defense', which is a second-order (analog-corroborated) node corroborated by 2 retrieved case(s). Lockheed Martin Corporation maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.0042443879594646905,-0.19334056307339703,negative,False,,2024-03-06,-0.0005940201527738314,0.3080916711581783
v3_20240306_true_confidence_attack,2024-03-06,maritime_security_disruption,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,ITA,defense,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the defense node: ETF exposure to US aerospace and defense companies",georisk,second_order,0.64,sector_proxy,case_1987_1988_tanker_war_reflagging;case_2023_south_china_sea_shipping_tensions,"Channel support inherited from transmission node 'defense', which is a second-order (analog-corroborated) node corroborated by 2 retrieved case(s). iShares U S Aerospace & Defense ETF maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.004171697083039045,0.31940729418449604,positive,False,,2024-03-06,0.00011481271864460479,0.6317609070084963
v3_20240306_true_confidence_attack,2024-03-06,maritime_security_disruption,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,QQQ,broad_market_growth,equity_etf,,,baseline,,,,,,fixed_broad_market_baseline,,-0.0026968690256976204,-0.44644048353837695,negative,False,,2024-03-06,2.1953862433787642e-05,1.2287758642207396
v3_20240306_true_confidence_attack,2024-03-06,maritime_security_disruption,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,XLF,financials,equity_etf,,,baseline,,,,,,fixed_sector_baseline,,-0.0016607685841294028,-0.20783809936886385,negative,False,,2024-03-06,0.00041515223274547205,0.8767696736250823
v3_20240306_true_confidence_attack,2024-03-06,maritime_security_disruption,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,XLV,healthcare,equity_etf,,,baseline,,,,,,fixed_sector_baseline,,0.0005731460475353264,0.06497926292794738,positive,False,,2024-03-06,0.0001731918372583909,0.586261396023905
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,BOAT,maritime_chokepoint,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the maritime_chokepoint node: Basket exposure to global shipping companies sensitive to maritime route disruptions",georisk,first_order,0.35,inference_only,,"SonicShares Global Shipping ETF is mapped from asset_mapping.csv via node 'maritime_chokepoint' (a first-order (directly implicated) node), but retrieved cases do not corroborate this channel. Inference-only risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.0024335836130061645,0.0921412662493865,positive,False,,2024-12-03,-0.0014591176997983306,0.663035351015102
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,MATX,maritime_chokepoint,Stock,related_exposure,"Ocean transportation and logistics operations are materially route-dependent, but maritime chokepoints are route constraints rather than Matson's core node-specific business activity.",georisk,first_order,0.35,inference_only,,"Matson Inc is mapped from asset_mapping.csv via node 'maritime_chokepoint' (a first-order (directly implicated) node), but retrieved cases do not corroborate this channel. Inference-only risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.011485522547978712,-0.2867883888595159,negative,False,,2024-12-03,0.0016888332340137429,0.49587141937263
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,CB,marine_insurance,Stock,related_exposure,Business has meaningful but diversified or indirect economic linkage to the marine_insurance node: Commercial insurer with marine and specialty insurance exposure,georisk,first_order,0.64,sector_proxy,case_2018_iran_oil_sanctions_reimposition;case_2019_cosco_shipping_sanctions_tanker_market;case_2018_iran_swift_restrictions,"Channel support inherited from transmission node 'marine_insurance', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). Chubb Limited maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.018503256058108403,-0.9637394067613575,negative,False,,2024-12-03,0.0006474426364075061,0.26684917334926894
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,TRV,marine_insurance,Stock,related_exposure,Business has meaningful but diversified or indirect economic linkage to the marine_insurance node: Property casualty insurer with commercial insurance exposure,georisk,first_order,0.64,sector_proxy,case_2018_iran_oil_sanctions_reimposition;case_2019_cosco_shipping_sanctions_tanker_market;case_2018_iran_swift_restrictions,"Channel support inherited from transmission node 'marine_insurance', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). The Travelers Companies Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.02473946897593505,-0.8806309408653717,negative,False,,2024-12-03,0.0016177847270194103,0.45617567877481563
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,FRO,oil_shipping,Stock,direct_exposure,Core operations or products are directly tied to the oil_shipping node: Crude tanker operator exposed to oil shipping routes and tanker rates,georisk,first_order,0.82,historical_supported,case_2018_iran_oil_sanctions_reimposition;case_2019_cosco_shipping_sanctions_tanker_market,"Historical support from tanker transport matched affected tanker assets. The transmission node 'oil_shipping' is a first-order (directly implicated) node, and Frontline plc is directly named in the supporting case(s). Potential exposure candidate and risk watchlist item, not a trading signal. This does not predict price movement.",,,0.006114123589114305,0.14984760293436103,positive,False,,2024-12-03,-0.003289714912728246,1.0296187814127142
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,DHT,oil_shipping,Stock,direct_exposure,Core operations or products are directly tied to the oil_shipping node: Crude oil tanker company exposed to VLCC market conditions,georisk,first_order,0.82,historical_supported,case_2018_iran_oil_sanctions_reimposition;case_2019_cosco_shipping_sanctions_tanker_market,"Historical support from tanker transport matched affected tanker assets. The transmission node 'oil_shipping' is a first-order (directly implicated) node, and DHT Holdings Inc is directly named in the supporting case(s). Potential exposure candidate and risk watchlist item, not a trading signal. This does not predict price movement.",,,0.02927175676588118,0.8622055241892257,positive,False,,2024-12-03,-0.001404090564132747,0.8197255237216928
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,FLNG,lng_shipping,Stock,direct_exposure,Core operations or products are directly tied to the lng_shipping node: LNG carrier owner exposed to seaborne LNG transportation,georisk,first_order,0.35,inference_only,,"FLEX LNG Ltd is mapped from asset_mapping.csv via node 'lng_shipping' (a first-order (directly implicated) node), but retrieved cases do not corroborate this channel. Inference-only risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.02929000523941566,-1.1434124697279051,negative,False,,2024-12-03,-0.0010226442494133624,0.742143497982016
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,LNG,lng_shipping,Stock,related_exposure,"LNG export and liquefaction operations are tied to global LNG trade, but seaborne LNG shipping is a downstream transport linkage rather than the company's primary operating activity.",georisk,first_order,0.35,inference_only,,"Cheniere Energy Inc is mapped from asset_mapping.csv via node 'lng_shipping' (a first-order (directly implicated) node), but retrieved cases do not corroborate this channel. Inference-only risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.011012038744139242,-0.49175718081972364,negative,False,,2024-12-03,0.0025124058198910757,0.26069227077995927
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,XLE,energy,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the energy node: Broad ETF exposure to US energy companies",georisk,first_order,0.64,sector_proxy,case_2018_iran_oil_sanctions_reimposition,"Channel support inherited from transmission node 'energy', which is a first-order (directly implicated) node corroborated by 1 retrieved case(s). Energy Select Sector SPDR Fund maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.03894217468361616,-1.9313399379214697,negative,False,,2024-12-03,0.00010036906376476642,0.45338058936539366
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,XOM,energy,Stock,related_exposure,Business has meaningful but diversified or indirect economic linkage to the energy node: Integrated energy producer with upstream and downstream exposure,georisk,first_order,0.64,sector_proxy,case_2018_iran_oil_sanctions_reimposition,"Channel support inherited from transmission node 'energy', which is a first-order (directly implicated) node corroborated by 1 retrieved case(s). Exxon Mobil Corporation maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.03421435576959199,-1.5094115441350393,negative,False,,2024-12-03,0.0004110967466192626,0.20220982292308734
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,VLO,refining,Stock,direct_exposure,Core operations or products are directly tied to the refining node: Refiner exposed to crude supply and refined product margins,georisk,first_order,0.82,historical_supported,case_2018_iran_oil_sanctions_reimposition,"Historical support from refining exposure matched affected refining assets. The transmission node 'refining' is a first-order (directly implicated) node, and Valero Energy Corporation is directly named in the supporting case(s). Potential exposure candidate and risk watchlist item, not a trading signal. This does not predict price movement.",,,-0.036464802372804535,-1.0579422618955951,negative,False,,2024-12-03,-0.001162368569024084,0.4475174714366643
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,MPC,refining,Stock,direct_exposure,Core operations or products are directly tied to the refining node: Refining and midstream operator exposed to fuel markets,georisk,first_order,0.82,historical_supported,case_2018_iran_oil_sanctions_reimposition,"Historical support from refining exposure matched affected refining assets. The transmission node 'refining' is a first-order (directly implicated) node, and Marathon Petroleum Corporation is directly named in the supporting case(s). Potential exposure candidate and risk watchlist item, not a trading signal. This does not predict price movement.",,,-0.037426137354759526,-1.1751089441744593,negative,False,,2024-12-03,-0.0011844942892420623,0.4862231179347626
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,EXPD,trade_lanes,Stock,related_exposure,"Freight forwarding participates in global trade-lane activity, but trade_lanes is a broad route and flow condition across diversified logistics services.",georisk,second_order,0.64,sector_proxy,case_2019_cosco_shipping_sanctions_tanker_market;case_2018_iran_swift_restrictions,"Channel support inherited from transmission node 'trade_lanes', which is a second-order (analog-corroborated) node corroborated by 2 retrieved case(s). Expeditors International of Washington Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.00012760094796652847,0.005913922050388386,positive,False,,2024-12-03,-6.177261474857986e-05,0.2917246944371911
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,DHL.DE,trade_lanes,Stock,related_exposure,"Global logistics operations participate in trade lanes, but trade_lanes is a broad cross-border flow condition rather than a specific core node business.",georisk,second_order,0.64,sector_proxy,case_2019_cosco_shipping_sanctions_tanker_market;case_2018_iran_swift_restrictions,"Channel support inherited from transmission node 'trade_lanes', which is a second-order (analog-corroborated) node corroborated by 2 retrieved case(s). DHL Group maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.0008373034899513757,-0.034520149702497116,negative,False,,2024-12-03,-0.0013498519546784524,0.45444599289878007
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,DSGX,customs,Stock,direct_exposure,Core operations or products are directly tied to the customs node: Logistics software provider with customs and trade compliance exposure,georisk,second_order,0.64,sector_proxy,case_2019_cosco_shipping_sanctions_tanker_market;case_2018_iran_swift_restrictions,"Channel support inherited from transmission node 'customs', which is a second-order (analog-corroborated) node corroborated by 2 retrieved case(s). The Descartes Systems Group Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.01657420947388629,0.7559498503812134,positive,False,,2024-12-03,0.00014837756936998765,1.081254255725552
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,CHRW,customs,Stock,related_exposure,"Freight brokerage and logistics services are affected by customs flows, but customs is one operating component within broader logistics activity.",georisk,second_order,0.64,sector_proxy,case_2019_cosco_shipping_sanctions_tanker_market;case_2018_iran_swift_restrictions,"Channel support inherited from transmission node 'customs', which is a second-order (analog-corroborated) node corroborated by 2 retrieved case(s). C H Robinson Worldwide Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.010923675204512713,0.3411561152429651,positive,False,,2024-12-03,0.0020672377629681288,0.25006086665801425
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,LMT,defense,Stock,direct_exposure,Core operations or products are directly tied to the defense node: Defense contractor exposed to government security and defense spending priorities,georisk,first_order,0.35,inference_only,,"Lockheed Martin Corporation is mapped from asset_mapping.csv via node 'defense' (a first-order (directly implicated) node), but retrieved cases do not corroborate this channel. Inference-only risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.020302629799133772,-0.9710100493587915,negative,False,,2024-12-03,0.001435254574273531,-0.04987632469026524
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,ITA,defense,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the defense node: ETF exposure to US aerospace and defense companies",georisk,first_order,0.35,inference_only,,"iShares U S Aerospace & Defense ETF is mapped from asset_mapping.csv via node 'defense' (a first-order (directly implicated) node), but retrieved cases do not corroborate this channel. Inference-only risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.009661430977218471,-0.608146742320771,negative,False,,2024-12-03,0.00024532219009238836,0.8237741671209464
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,XLF,financial_sanctions,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the financial_sanctions node: Broad US financial sector ETF for sanctions and banking exposure context",georisk,second_order,0.64,sector_proxy,case_2018_iran_oil_sanctions_reimposition;case_2019_cosco_shipping_sanctions_tanker_market;case_2018_iran_swift_restrictions,"Channel support inherited from transmission node 'financial_sanctions', which is a second-order (analog-corroborated) node corroborated by 3 retrieved case(s). Financial Select Sector SPDR Fund maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.030441254597315576,-2.1669330681722703,negative,True,,2024-12-03,0.0010360327480915992,0.7273502220310153
