event_source,event_id,event_name,ticker,asset_name,node,asset_type,linkage_tier,evidence_level,confidence,supporting_case_ids,ranking_scope,rank_within_order,ranking_key
validation_v3,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,V,Visa Inc,payment_networks,Stock,direct_exposure,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,ranked_second_order,5,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.611111, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""v""}"
validation_v3,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,XLF,Financial Select Sector SPDR Fund,financial_sanctions,ETF,broad_proxy,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,ranked_second_order,6,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.611111, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""xlf""}"
validation_v3,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,CB,Chubb Limited,marine_insurance,Stock,related_exposure,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition,ranked_second_order,7,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.666667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""cb""}"
validation_v3,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,TRV,The Travelers Companies Inc,marine_insurance,Stock,related_exposure,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition,ranked_second_order,8,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.666667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""trv""}"
validation_v3,v3_20240913_ustr_section301_tariffs_final,USTR finalizes China Section 301 tariff modifications after four-year review,ALB,Albemarle Corporation,battery_materials,Stock,direct_exposure,sector_proxy,0.64,case_2024_ev_tariff_escalation_china;case_2023_china_graphite_battery_export_controls,ranked_second_order,1,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.416667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""alb""}"
validation_v3,v3_20240913_ustr_section301_tariffs_final,USTR finalizes China Section 301 tariff modifications after four-year review,LIT,Global X Lithium & Battery Tech ETF,battery_materials,ETF,broad_proxy,sector_proxy,0.64,case_2024_ev_tariff_escalation_china;case_2023_china_graphite_battery_export_controls,ranked_second_order,2,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.416667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""lit""}"
validation_v3,v3_20250730_copper_tariffs,U.S. imposes Section 232 tariffs on copper products,DHL.DE,DHL Group,trade_lanes,Stock,related_exposure,sector_proxy,0.64,case_2023_panama_cobre_mine_closure;case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions,ranked_second_order,1,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.611111, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""dhl.de""}"
validation_v3,v3_20250730_copper_tariffs,U.S. imposes Section 232 tariffs on copper products,EXPD,Expeditors International of Washington Inc,trade_lanes,Stock,related_exposure,sector_proxy,0.64,case_2023_panama_cobre_mine_closure;case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions,ranked_second_order,2,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.611111, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""expd""}"
validation_v3,v3_20250730_copper_tariffs,U.S. imposes Section 232 tariffs on copper products,ALB,Albemarle Corporation,battery_materials,Stock,direct_exposure,sector_proxy,0.64,case_2023_panama_cobre_mine_closure;case_2024_ev_tariff_escalation_china,ranked_second_order,3,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.75, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""alb""}"
validation_v3,v3_20250730_copper_tariffs,U.S. imposes Section 232 tariffs on copper products,LIT,Global X Lithium & Battery Tech ETF,battery_materials,ETF,broad_proxy,sector_proxy,0.64,case_2023_panama_cobre_mine_closure;case_2024_ev_tariff_escalation_china,ranked_second_order,4,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.75, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""lit""}"
validation_v3,v3_20250730_copper_tariffs,U.S. imposes Section 232 tariffs on copper products,JBHT,J B Hunt Transport Services Inc,logistics,Stock,direct_exposure,sector_proxy,0.64,case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions,ranked_second_order,5,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.416667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""jbht""}"
validation_v3,v3_20250730_copper_tariffs,U.S. imposes Section 232 tariffs on copper products,KNIN.SW,Kuehne + Nagel International AG,logistics,Stock,direct_exposure,sector_proxy,0.64,case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions,ranked_second_order,6,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.416667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""knin.sw""}"
validation_v3,v3_20240821_sounion_tanker_attack,MV Sounion oil tanker attacked in the Red Sea,XLE,Energy Select Sector SPDR Fund,energy,ETF,broad_proxy,sector_proxy,0.64,case_1987_1988_tanker_war_reflagging;case_hormuz_tanker_tensions,ranked_second_order,1,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.416667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""xle""}"
validation_v3,v3_20240821_sounion_tanker_attack,MV Sounion oil tanker attacked in the Red Sea,XOM,Exxon Mobil Corporation,energy,Stock,related_exposure,sector_proxy,0.64,case_1987_1988_tanker_war_reflagging;case_hormuz_tanker_tensions,ranked_second_order,2,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.416667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""xom""}"
validation_v3,v3_20250110_us_russia_oil_sanctions,U.S. sanctions Russian oil producers and shadow-fleet vessels,DHT,DHT Holdings Inc,oil_shipping,Stock,direct_exposure,historical_supported,0.82,case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions,ranked_second_order,1,"{""evidence_level"": ""historical_supported"", ""evidence_rank"": 3, ""retrieval_support"": 0.416667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""dht""}"
validation_v3,v3_20250110_us_russia_oil_sanctions,U.S. sanctions Russian oil producers and shadow-fleet vessels,FRO,Frontline plc,oil_shipping,Stock,direct_exposure,historical_supported,0.82,case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions,ranked_second_order,2,"{""evidence_level"": ""historical_supported"", ""evidence_rank"": 3, ""retrieval_support"": 0.416667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""fro""}"
validation_v3,v3_20250110_us_russia_oil_sanctions,U.S. sanctions Russian oil producers and shadow-fleet vessels,EUFN,iShares MSCI Europe Financials ETF,financial_sanctions,ETF,broad_proxy,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions,ranked_second_order,3,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.611111, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""eufn""}"
validation_v3,v3_20250110_us_russia_oil_sanctions,U.S. sanctions Russian oil producers and shadow-fleet vessels,MA,Mastercard Incorporated,payment_networks,Stock,direct_exposure,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions,ranked_second_order,4,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.611111, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""ma""}"
validation_v3,v3_20250110_us_russia_oil_sanctions,U.S. sanctions Russian oil producers and shadow-fleet vessels,V,Visa Inc,payment_networks,Stock,direct_exposure,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions,ranked_second_order,5,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.611111, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""v""}"
validation_v3,v3_20250110_us_russia_oil_sanctions,U.S. sanctions Russian oil producers and shadow-fleet vessels,XLF,Financial Select Sector SPDR Fund,financial_sanctions,ETF,broad_proxy,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions,ranked_second_order,6,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.611111, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""xlf""}"
validation_v3,v3_20250110_us_russia_oil_sanctions,U.S. sanctions Russian oil producers and shadow-fleet vessels,CB,Chubb Limited,marine_insurance,Stock,related_exposure,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition,ranked_second_order,7,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.75, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""cb""}"
validation_v3,v3_20250110_us_russia_oil_sanctions,U.S. sanctions Russian oil producers and shadow-fleet vessels,TRV,The Travelers Companies Inc,marine_insurance,Stock,related_exposure,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition,ranked_second_order,8,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.75, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""trv""}"
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,DHT,DHT Holdings Inc,oil_shipping,Stock,direct_exposure,historical_supported,0.82,case_2018_iran_oil_sanctions_reimposition,ranked_second_order,1,"{""evidence_level"": ""historical_supported"", ""evidence_rank"": 3, ""retrieval_support"": 0.333333, ""supporting_case_count"": 1, ""supporting_case_count_saturated"": 1, ""symbol"": ""dht""}"
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,FRO,Frontline plc,oil_shipping,Stock,direct_exposure,historical_supported,0.82,case_2018_iran_oil_sanctions_reimposition,ranked_second_order,2,"{""evidence_level"": ""historical_supported"", ""evidence_rank"": 3, ""retrieval_support"": 0.333333, ""supporting_case_count"": 1, ""supporting_case_count_saturated"": 1, ""symbol"": ""fro""}"
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,EUFN,iShares MSCI Europe Financials ETF,financial_sanctions,ETF,broad_proxy,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2014_crimea_financial_sanctions;case_2018_iran_oil_sanctions_reimposition,ranked_second_order,3,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.611111, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""eufn""}"
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,MA,Mastercard Incorporated,payment_networks,Stock,direct_exposure,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2014_crimea_financial_sanctions;case_2018_iran_oil_sanctions_reimposition,ranked_second_order,4,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.611111, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""ma""}"
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,V,Visa Inc,payment_networks,Stock,direct_exposure,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2014_crimea_financial_sanctions;case_2018_iran_oil_sanctions_reimposition,ranked_second_order,5,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.611111, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""v""}"
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,XLF,Financial Select Sector SPDR Fund,financial_sanctions,ETF,broad_proxy,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2014_crimea_financial_sanctions;case_2018_iran_oil_sanctions_reimposition,ranked_second_order,6,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.611111, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""xlf""}"
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,CB,Chubb Limited,marine_insurance,Stock,related_exposure,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition,ranked_second_order,7,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.666667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""cb""}"
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,TRV,The Travelers Companies Inc,marine_insurance,Stock,related_exposure,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition,ranked_second_order,8,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.666667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""trv""}"
validation_v3,v3_20250201_canada_mexico_china_tariffs,"U.S. imposes tariffs on imports from Canada, Mexico and China",PICK,iShares MSCI Global Metals & Mining Producers ETF,critical_minerals,ETF,broad_proxy,sector_proxy,0.64,case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions,ranked_second_order,1,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.416667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""pick""}"
validation_v3,v3_20250201_canada_mexico_china_tariffs,"U.S. imposes tariffs on imports from Canada, Mexico and China",REMX,VanEck Rare Earth and Strategic Metals ETF,critical_minerals,ETF,broad_proxy,sector_proxy,0.64,case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions,ranked_second_order,2,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.416667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""remx""}"
