event_source,event_id,event_name,ticker,asset_name,node,current_evidence_level,supporting_case_ids,historical_case_asset_types,historical_case_assets,close_match_rule_triggered,possible_unrecognized_direct_support,classification,reason
validation_v3,v3_20241203_iran_shadow_fleet_sanctions,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,XLF,Financial Select Sector SPDR Fund,financial_sanctions,sector_proxy,case_2018_iran_oil_sanctions_reimposition;case_2019_cosco_shipping_sanctions_tanker_market;case_2018_iran_swift_restrictions,crude oil;tanker operators;refiners;marine insurers;banks;petrochemical producers;energy traders;freight brokers;payment networks;oil shippers,Iranian crude exports;oil tanker routes;refinery feedstock sourcing;shipping insurance services;trade finance channels;crude tanker chartering;sanctions-screened oil cargoes;marine insurance approvals;energy trade payments;Iran oil trade payments;cross-border banking channels;oil shipping compliance documentation,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20241203_iran_shadow_fleet_sanctions,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,CHRW,C H Robinson Worldwide Inc,customs,sector_proxy,case_2019_cosco_shipping_sanctions_tanker_market;case_2018_iran_swift_restrictions,tanker operators;marine insurers;energy traders;banks;freight brokers;payment networks;oil shippers,crude tanker chartering;sanctions-screened oil cargoes;marine insurance approvals;energy trade payments;Iran oil trade payments;cross-border banking channels;oil shipping compliance documentation,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20241203_iran_shadow_fleet_sanctions,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,DHL.DE,DHL Group,trade_lanes,sector_proxy,case_2019_cosco_shipping_sanctions_tanker_market;case_2018_iran_swift_restrictions,tanker operators;marine insurers;energy traders;banks;freight brokers;payment networks;oil shippers,crude tanker chartering;sanctions-screened oil cargoes;marine insurance approvals;energy trade payments;Iran oil trade payments;cross-border banking channels;oil shipping compliance documentation,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20241203_iran_shadow_fleet_sanctions,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,DSGX,The Descartes Systems Group Inc,customs,sector_proxy,case_2019_cosco_shipping_sanctions_tanker_market;case_2018_iran_swift_restrictions,tanker operators;marine insurers;energy traders;banks;freight brokers;payment networks;oil shippers,crude tanker chartering;sanctions-screened oil cargoes;marine insurance approvals;energy trade payments;Iran oil trade payments;cross-border banking channels;oil shipping compliance documentation,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20241203_iran_shadow_fleet_sanctions,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,EXPD,Expeditors International of Washington Inc,trade_lanes,sector_proxy,case_2019_cosco_shipping_sanctions_tanker_market;case_2018_iran_swift_restrictions,tanker operators;marine insurers;energy traders;banks;freight brokers;payment networks;oil shippers,crude tanker chartering;sanctions-screened oil cargoes;marine insurance approvals;energy trade payments;Iran oil trade payments;cross-border banking channels;oil shipping compliance documentation,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,EUFN,iShares MSCI Europe Financials ETF,financial_sanctions,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,LNG carriers;energy producers;marine insurers;banks;gas utilities;shipbuilders;heavy crude;refiners;tanker operators;crude oil;petrochemical producers,Russian Arctic LNG cargoes;ice-class LNG carrier availability;energy trade finance;marine insurance coverage;Asian LNG procurement;Venezuelan crude exports;US Gulf Coast refinery feedstocks;oil shipping routes;trade finance services;Iranian crude exports;oil tanker routes;refinery feedstock sourcing;shipping insurance services;trade finance channels,False,False,clearly_proxy_or_uncertain,Current evidence rule treats this as sector_proxy because supporting cases support the node/channel but do not directly name the exact asset or a recognized close-match category.
validation_v3,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,MA,Mastercard Incorporated,payment_networks,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,LNG carriers;energy producers;marine insurers;banks;gas utilities;shipbuilders;heavy crude;refiners;tanker operators;crude oil;petrochemical producers,Russian Arctic LNG cargoes;ice-class LNG carrier availability;energy trade finance;marine insurance coverage;Asian LNG procurement;Venezuelan crude exports;US Gulf Coast refinery feedstocks;oil shipping routes;trade finance services;Iranian crude exports;oil tanker routes;refinery feedstock sourcing;shipping insurance services;trade finance channels,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,V,Visa Inc,payment_networks,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,LNG carriers;energy producers;marine insurers;banks;gas utilities;shipbuilders;heavy crude;refiners;tanker operators;crude oil;petrochemical producers,Russian Arctic LNG cargoes;ice-class LNG carrier availability;energy trade finance;marine insurance coverage;Asian LNG procurement;Venezuelan crude exports;US Gulf Coast refinery feedstocks;oil shipping routes;trade finance services;Iranian crude exports;oil tanker routes;refinery feedstock sourcing;shipping insurance services;trade finance channels,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,XLF,Financial Select Sector SPDR Fund,financial_sanctions,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,LNG carriers;energy producers;marine insurers;banks;gas utilities;shipbuilders;heavy crude;refiners;tanker operators;crude oil;petrochemical producers,Russian Arctic LNG cargoes;ice-class LNG carrier availability;energy trade finance;marine insurance coverage;Asian LNG procurement;Venezuelan crude exports;US Gulf Coast refinery feedstocks;oil shipping routes;trade finance services;Iranian crude exports;oil tanker routes;refinery feedstock sourcing;shipping insurance services;trade finance channels,False,False,clearly_proxy_or_uncertain,Current evidence rule treats this as sector_proxy because supporting cases support the node/channel but do not directly name the exact asset or a recognized close-match category.
validation_v3,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,CB,Chubb Limited,marine_insurance,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition,LNG carriers;energy producers;marine insurers;banks;gas utilities;shipbuilders;crude oil;tanker operators;refiners;petrochemical producers,Russian Arctic LNG cargoes;ice-class LNG carrier availability;energy trade finance;marine insurance coverage;Asian LNG procurement;Iranian crude exports;oil tanker routes;refinery feedstock sourcing;shipping insurance services;trade finance channels,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,TRV,The Travelers Companies Inc,marine_insurance,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition,LNG carriers;energy producers;marine insurers;banks;gas utilities;shipbuilders;crude oil;tanker operators;refiners;petrochemical producers,Russian Arctic LNG cargoes;ice-class LNG carrier availability;energy trade finance;marine insurance coverage;Asian LNG procurement;Iranian crude exports;oil tanker routes;refinery feedstock sourcing;shipping insurance services;trade finance channels,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20240913_ustr_section301_tariffs_final,USTR finalizes China Section 301 tariff modifications after four-year review,ALB,Albemarle Corporation,battery_materials,sector_proxy,case_2024_ev_tariff_escalation_china;case_2023_china_graphite_battery_export_controls,EV manufacturers;battery suppliers;solar equipment producers;logistics providers;manufacturers;battery material producers;graphite miners;critical mineral processors;electronics supply chains,EV import flows;battery component supply chains;solar equipment imports;clean technology manufacturing inputs;graphite anode materials;battery cell inputs;EV battery supply chains;critical mineral processing capacity,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20240913_ustr_section301_tariffs_final,USTR finalizes China Section 301 tariff modifications after four-year review,LIT,Global X Lithium & Battery Tech ETF,battery_materials,sector_proxy,case_2024_ev_tariff_escalation_china;case_2023_china_graphite_battery_export_controls,EV manufacturers;battery suppliers;solar equipment producers;logistics providers;manufacturers;battery material producers;graphite miners;critical mineral processors;electronics supply chains,EV import flows;battery component supply chains;solar equipment imports;clean technology manufacturing inputs;graphite anode materials;battery cell inputs;EV battery supply chains;critical mineral processing capacity,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20250730_copper_tariffs,U.S. imposes Section 232 tariffs on copper products,DHL.DE,DHL Group,trade_lanes,sector_proxy,case_2023_panama_cobre_mine_closure;case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions,miners;industrial manufacturers;battery supply chains;port operators;commodity traders;EV manufacturers;battery suppliers;solar equipment producers;logistics providers;manufacturers;solar equipment manufacturers;electronics importers;retailers;customs brokers,Panama copper concentrate supply;mine export logistics;industrial copper inputs;battery and grid supply chains;EV import flows;battery component supply chains;solar equipment imports;clean technology manufacturing inputs;solar module supply chains;polysilicon-linked inputs;electronics imports;customs compliance workflows,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20250730_copper_tariffs,U.S. imposes Section 232 tariffs on copper products,EXPD,Expeditors International of Washington Inc,trade_lanes,sector_proxy,case_2023_panama_cobre_mine_closure;case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions,miners;industrial manufacturers;battery supply chains;port operators;commodity traders;EV manufacturers;battery suppliers;solar equipment producers;logistics providers;manufacturers;solar equipment manufacturers;electronics importers;retailers;customs brokers,Panama copper concentrate supply;mine export logistics;industrial copper inputs;battery and grid supply chains;EV import flows;battery component supply chains;solar equipment imports;clean technology manufacturing inputs;solar module supply chains;polysilicon-linked inputs;electronics imports;customs compliance workflows,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20250730_copper_tariffs,U.S. imposes Section 232 tariffs on copper products,ALB,Albemarle Corporation,battery_materials,sector_proxy,case_2023_panama_cobre_mine_closure;case_2024_ev_tariff_escalation_china,miners;industrial manufacturers;battery supply chains;port operators;commodity traders;EV manufacturers;battery suppliers;solar equipment producers;logistics providers;manufacturers,Panama copper concentrate supply;mine export logistics;industrial copper inputs;battery and grid supply chains;EV import flows;battery component supply chains;solar equipment imports;clean technology manufacturing inputs,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20250730_copper_tariffs,U.S. imposes Section 232 tariffs on copper products,LIT,Global X Lithium & Battery Tech ETF,battery_materials,sector_proxy,case_2023_panama_cobre_mine_closure;case_2024_ev_tariff_escalation_china,miners;industrial manufacturers;battery supply chains;port operators;commodity traders;EV manufacturers;battery suppliers;solar equipment producers;logistics providers;manufacturers,Panama copper concentrate supply;mine export logistics;industrial copper inputs;battery and grid supply chains;EV import flows;battery component supply chains;solar equipment imports;clean technology manufacturing inputs,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20250730_copper_tariffs,U.S. imposes Section 232 tariffs on copper products,JBHT,J B Hunt Transport Services Inc,logistics,sector_proxy,case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions,EV manufacturers;battery suppliers;solar equipment producers;logistics providers;manufacturers;solar equipment manufacturers;electronics importers;retailers;customs brokers,EV import flows;battery component supply chains;solar equipment imports;clean technology manufacturing inputs;solar module supply chains;polysilicon-linked inputs;electronics imports;customs compliance workflows,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20250730_copper_tariffs,U.S. imposes Section 232 tariffs on copper products,KNIN.SW,Kuehne + Nagel International AG,logistics,sector_proxy,case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions,EV manufacturers;battery suppliers;solar equipment producers;logistics providers;manufacturers;solar equipment manufacturers;electronics importers;retailers;customs brokers,EV import flows;battery component supply chains;solar equipment imports;clean technology manufacturing inputs;solar module supply chains;polysilicon-linked inputs;electronics imports;customs compliance workflows,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20240821_sounion_tanker_attack,MV Sounion oil tanker attacked in the Red Sea,XLE,Energy Select Sector SPDR Fund,energy,sector_proxy,case_1987_1988_tanker_war_reflagging;case_hormuz_tanker_tensions,tanker operators;energy producers;marine insurers;logistics providers;defense contractors;crude oil;LNG;refiners,Persian Gulf tanker routes;crude oil cargo schedules;marine war-risk insurance;energy shipping logistics;Persian Gulf crude exports;LNG cargoes from Qatar;tanker fleets;oil importers;refining margins,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20240821_sounion_tanker_attack,MV Sounion oil tanker attacked in the Red Sea,XOM,Exxon Mobil Corporation,energy,sector_proxy,case_1987_1988_tanker_war_reflagging;case_hormuz_tanker_tensions,tanker operators;energy producers;marine insurers;logistics providers;defense contractors;crude oil;LNG;refiners,Persian Gulf tanker routes;crude oil cargo schedules;marine war-risk insurance;energy shipping logistics;Persian Gulf crude exports;LNG cargoes from Qatar;tanker fleets;oil importers;refining margins,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20250110_us_russia_oil_sanctions,U.S. sanctions Russian oil producers and shadow-fleet vessels,EUFN,iShares MSCI Europe Financials ETF,financial_sanctions,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions,LNG carriers;energy producers;marine insurers;banks;gas utilities;shipbuilders;crude oil;tanker operators;refiners;petrochemical producers;heavy crude,Russian Arctic LNG cargoes;ice-class LNG carrier availability;energy trade finance;marine insurance coverage;Asian LNG procurement;Iranian crude exports;oil tanker routes;refinery feedstock sourcing;shipping insurance services;trade finance channels;Venezuelan crude exports;US Gulf Coast refinery feedstocks;oil shipping routes;trade finance services,False,False,clearly_proxy_or_uncertain,Current evidence rule treats this as sector_proxy because supporting cases support the node/channel but do not directly name the exact asset or a recognized close-match category.
validation_v3,v3_20250110_us_russia_oil_sanctions,U.S. sanctions Russian oil producers and shadow-fleet vessels,MA,Mastercard Incorporated,payment_networks,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions,LNG carriers;energy producers;marine insurers;banks;gas utilities;shipbuilders;crude oil;tanker operators;refiners;petrochemical producers;heavy crude,Russian Arctic LNG cargoes;ice-class LNG carrier availability;energy trade finance;marine insurance coverage;Asian LNG procurement;Iranian crude exports;oil tanker routes;refinery feedstock sourcing;shipping insurance services;trade finance channels;Venezuelan crude exports;US Gulf Coast refinery feedstocks;oil shipping routes;trade finance services,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20250110_us_russia_oil_sanctions,U.S. sanctions Russian oil producers and shadow-fleet vessels,V,Visa Inc,payment_networks,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions,LNG carriers;energy producers;marine insurers;banks;gas utilities;shipbuilders;crude oil;tanker operators;refiners;petrochemical producers;heavy crude,Russian Arctic LNG cargoes;ice-class LNG carrier availability;energy trade finance;marine insurance coverage;Asian LNG procurement;Iranian crude exports;oil tanker routes;refinery feedstock sourcing;shipping insurance services;trade finance channels;Venezuelan crude exports;US Gulf Coast refinery feedstocks;oil shipping routes;trade finance services,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20250110_us_russia_oil_sanctions,U.S. sanctions Russian oil producers and shadow-fleet vessels,XLF,Financial Select Sector SPDR Fund,financial_sanctions,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions,LNG carriers;energy producers;marine insurers;banks;gas utilities;shipbuilders;crude oil;tanker operators;refiners;petrochemical producers;heavy crude,Russian Arctic LNG cargoes;ice-class LNG carrier availability;energy trade finance;marine insurance coverage;Asian LNG procurement;Iranian crude exports;oil tanker routes;refinery feedstock sourcing;shipping insurance services;trade finance channels;Venezuelan crude exports;US Gulf Coast refinery feedstocks;oil shipping routes;trade finance services,False,False,clearly_proxy_or_uncertain,Current evidence rule treats this as sector_proxy because supporting cases support the node/channel but do not directly name the exact asset or a recognized close-match category.
validation_v3,v3_20250110_us_russia_oil_sanctions,U.S. sanctions Russian oil producers and shadow-fleet vessels,CB,Chubb Limited,marine_insurance,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition,LNG carriers;energy producers;marine insurers;banks;gas utilities;shipbuilders;crude oil;tanker operators;refiners;petrochemical producers,Russian Arctic LNG cargoes;ice-class LNG carrier availability;energy trade finance;marine insurance coverage;Asian LNG procurement;Iranian crude exports;oil tanker routes;refinery feedstock sourcing;shipping insurance services;trade finance channels,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20250110_us_russia_oil_sanctions,U.S. sanctions Russian oil producers and shadow-fleet vessels,TRV,The Travelers Companies Inc,marine_insurance,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition,LNG carriers;energy producers;marine insurers;banks;gas utilities;shipbuilders;crude oil;tanker operators;refiners;petrochemical producers,Russian Arctic LNG cargoes;ice-class LNG carrier availability;energy trade finance;marine insurance coverage;Asian LNG procurement;Iranian crude exports;oil tanker routes;refinery feedstock sourcing;shipping insurance services;trade finance channels,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,EUFN,iShares MSCI Europe Financials ETF,financial_sanctions,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2014_crimea_financial_sanctions;case_2018_iran_oil_sanctions_reimposition,LNG carriers;energy producers;marine insurers;banks;gas utilities;shipbuilders;energy companies;industrial exporters;trade finance providers;logistics firms;crude oil;tanker operators;refiners;petrochemical producers,Russian Arctic LNG cargoes;ice-class LNG carrier availability;energy trade finance;marine insurance coverage;Asian LNG procurement;Russia-linked trade finance;cross-border payment flows;energy-sector financing;sanctions compliance systems;Iranian crude exports;oil tanker routes;refinery feedstock sourcing;shipping insurance services;trade finance channels,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,MA,Mastercard Incorporated,payment_networks,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2014_crimea_financial_sanctions;case_2018_iran_oil_sanctions_reimposition,LNG carriers;energy producers;marine insurers;banks;gas utilities;shipbuilders;energy companies;industrial exporters;trade finance providers;logistics firms;crude oil;tanker operators;refiners;petrochemical producers,Russian Arctic LNG cargoes;ice-class LNG carrier availability;energy trade finance;marine insurance coverage;Asian LNG procurement;Russia-linked trade finance;cross-border payment flows;energy-sector financing;sanctions compliance systems;Iranian crude exports;oil tanker routes;refinery feedstock sourcing;shipping insurance services;trade finance channels,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,V,Visa Inc,payment_networks,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2014_crimea_financial_sanctions;case_2018_iran_oil_sanctions_reimposition,LNG carriers;energy producers;marine insurers;banks;gas utilities;shipbuilders;energy companies;industrial exporters;trade finance providers;logistics firms;crude oil;tanker operators;refiners;petrochemical producers,Russian Arctic LNG cargoes;ice-class LNG carrier availability;energy trade finance;marine insurance coverage;Asian LNG procurement;Russia-linked trade finance;cross-border payment flows;energy-sector financing;sanctions compliance systems;Iranian crude exports;oil tanker routes;refinery feedstock sourcing;shipping insurance services;trade finance channels,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,XLF,Financial Select Sector SPDR Fund,financial_sanctions,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2014_crimea_financial_sanctions;case_2018_iran_oil_sanctions_reimposition,LNG carriers;energy producers;marine insurers;banks;gas utilities;shipbuilders;energy companies;industrial exporters;trade finance providers;logistics firms;crude oil;tanker operators;refiners;petrochemical producers,Russian Arctic LNG cargoes;ice-class LNG carrier availability;energy trade finance;marine insurance coverage;Asian LNG procurement;Russia-linked trade finance;cross-border payment flows;energy-sector financing;sanctions compliance systems;Iranian crude exports;oil tanker routes;refinery feedstock sourcing;shipping insurance services;trade finance channels,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,CB,Chubb Limited,marine_insurance,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition,LNG carriers;energy producers;marine insurers;banks;gas utilities;shipbuilders;crude oil;tanker operators;refiners;petrochemical producers,Russian Arctic LNG cargoes;ice-class LNG carrier availability;energy trade finance;marine insurance coverage;Asian LNG procurement;Iranian crude exports;oil tanker routes;refinery feedstock sourcing;shipping insurance services;trade finance channels,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,TRV,The Travelers Companies Inc,marine_insurance,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition,LNG carriers;energy producers;marine insurers;banks;gas utilities;shipbuilders;crude oil;tanker operators;refiners;petrochemical producers,Russian Arctic LNG cargoes;ice-class LNG carrier availability;energy trade finance;marine insurance coverage;Asian LNG procurement;Iranian crude exports;oil tanker routes;refinery feedstock sourcing;shipping insurance services;trade finance channels,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20250201_canada_mexico_china_tariffs,"U.S. imposes tariffs on imports from Canada, Mexico and China",PICK,iShares MSCI Global Metals & Mining Producers ETF,critical_minerals,sector_proxy,case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions,EV manufacturers;battery suppliers;solar equipment producers;logistics providers;manufacturers;solar equipment manufacturers;electronics importers;retailers;customs brokers,EV import flows;battery component supply chains;solar equipment imports;clean technology manufacturing inputs;solar module supply chains;polysilicon-linked inputs;electronics imports;customs compliance workflows,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
validation_v3,v3_20250201_canada_mexico_china_tariffs,"U.S. imposes tariffs on imports from Canada, Mexico and China",REMX,VanEck Rare Earth and Strategic Metals ETF,critical_minerals,sector_proxy,case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions,EV manufacturers;battery suppliers;solar equipment producers;logistics providers;manufacturers;solar equipment manufacturers;electronics importers;retailers;customs brokers,EV import flows;battery component supply chains;solar equipment imports;clean technology manufacturing inputs;solar module supply chains;polysilicon-linked inputs;electronics imports;customs compliance workflows,False,True,possible_false_downgrade,"Supporting cases contain asset-type/category text overlapping the asset/node metadata, but the current direct historical support rules did not upgrade this exposure."
